,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
9128,-16.58587996,35.11313398,30.4072,0.7861,"POLYGON((35.1131368722396 -16.5858403222785, 35.1131035609067 -16.5858531555869, 35.113131081542 -16.5859195848431, 35.1131643928839 -16.5859067515299, 35.1131368722396 -16.5858403222785))",5GMQC477+J7RV
10904,-16.58459767,35.10837126,64.8477,0.8409,"POLYGON((35.1084211235609 -16.5846172877503, 35.108401486364 -16.5845546897818, 35.1083213947702 -16.5845780544303, 35.1083410319451 -16.584640652409, 35.1084211235609 -16.5846172877503))",5GMQC485+5895
11508,-16.58246209,35.11366736,32.1574,0.7556,"POLYGON((35.11369888786 -16.5824816848217, 35.1136872903169 -16.5824314493576, 35.113635822189 -16.5824424992183, 35.1136474197201 -16.5824927346869, 35.11369888786 -16.5824816848217))",5GMQC497+2F7F
16183,-16.58262589,35.12433513,48.0756,0.8257,"POLYGON((35.1243693844685 -16.5826560749327, 35.1243583695613 -16.5825871544324, 35.1243008707557 -16.5825957002411, 35.1243118856435 -16.5826646207467, 35.1243693844685 -16.5826560749327))",5GMQC48F+WPWW
17828,-16.5859683,35.11068269,67.3592,0.8059,"POLYGON((35.1107341992599 -16.5859856632765, 35.1107078741185 -16.5859216154404, 35.11063117217 -16.5859509324415, 35.1106574972921 -16.5860149802884, 35.1107341992599 -16.5859856632765))",5GMQC476+J779
17835,-16.58558415,35.11735812,25.7069,0.7603,"POLYGON((35.11738816786 -16.585598522013, 35.1173737001666 -16.5855555111765, 35.1173280641725 -16.5855697862261, 35.1173425318575 -16.5856127970665, 35.11738816786 -16.585598522013))",5GMQC478+QW9M
18661,-16.58487094,35.10868277,54.7337,0.8117,"POLYGON((35.1087275401779 -16.5848917217648, 35.1087145560364 -16.5848341116849, 35.1086379974316 -16.5848501574521, 35.1086509815526 -16.5849077675388, 35.1087275401779 -16.5848917217648))",5GMQC485+3F35
25540,-16.58555348,35.11357498,28.9259,0.7615,"POLYGON((35.1136058047408 -16.5855706154901, 35.1135934155559 -16.585524127901, 35.1135441598104 -16.5855363349696, 35.113556548985 -16.5855828225628, 35.1136058047408 -16.5855706154901))",5GMQC477+QCGV
26418,-16.58753523,35.11907138,12.2211,0.672,"POLYGON((35.1190876025462 -16.5875543833433, 35.1190780396484 -16.5875113574646, 35.1190551223533 -16.5875160940233, 35.1190646852466 -16.5875591199036, 35.1190876025462 -16.5875543833433))",5GMQC469+XJPF
26761,-16.58722704,35.10984638,62.7398,0.8179,"POLYGON((35.1098878179954 -16.587261921522, 35.1098617939889 -16.587176124058, 35.1098049473176 -16.5871921582045, 35.1098309713029 -16.5872779556781, 35.1098878179954 -16.587261921522))",5GMQC475+4W5R
32035,-16.58384394,35.11089335,10.8475,0.672,"POLYGON((35.1109137396594 -16.58385503645, 35.1109134932774 -16.583832452089, 35.1108729652105 -16.5838328632474, 35.1108732115877 -16.583855447609, 35.1109137396594 -16.58385503645))",5GMQC486+F968
32564,-16.58379735,35.12568885,16.4352,0.6797,"POLYGON((35.1257086682117 -16.5838150101578, 35.1257039684697 -16.5837758048983, 35.1256690587912 -16.5837796965342, 35.1256737585263 -16.5838189017953, 35.1257086682117 -16.5838150101578))",5GMQC48G+F7P2
40300,-16.58018222,35.11311123,17.0304,0.6182,"POLYGON((35.1131362870919 -16.5801950246531, 35.1131329656784 -16.5801646635334, 35.113086152162 -16.580169426192, 35.1130894735684 -16.5801997873133, 35.1131362870919 -16.5801950246531))",5GMQC497+W6HP
43357,-16.58745894,35.11628396,49.4457,0.7478,"POLYGON((35.116332584074 -16.5874648916937, 35.1163106568956 -16.5874193023623, 35.1162353326676 -16.587452991843, 35.1162572598345 -16.5874985811838, 35.116332584074 -16.5874648916937))",5GMQC478+2G7J
44534,-16.58287953,35.11077101,110.8436,0.8457,"POLYGON((35.1108398070737 -16.5828984188354, 35.110811518058 -16.5828226756816, 35.1107022044148 -16.5828606429794, 35.1107304933968 -16.5829363861522, 35.1108398070737 -16.5828984188354))",5GMQC486+R8RW
44844,-16.58586939,35.10906061,48.4383,0.7839,"POLYGON((35.1090670759178 -16.5858186662232, 35.1090251632966 -16.5858313979108, 35.109054145739 -16.5859201219858, 35.109096058376 -16.5859073902906, 35.1090670759178 -16.5858186662232))",5GMQC475+MJ39
45260,-16.58737953,35.11879187,59.1773,0.8097,"POLYGON((35.1188355479175 -16.5874072205931, 35.1188051927035 -16.5873307922745, 35.1187482098976 -16.5873518379701, 35.1187785650945 -16.5874282662992, 35.1188355479175 -16.5874072205931))",5GMQC479+2GVV
46426,-16.58605559,35.11210761,23.355,0.6686,"POLYGON((35.1121377061747 -16.5860670764157, 35.1121258679782 -16.5860298078754, 35.1120775204519 -16.5860440890505, 35.1120893586406 -16.5860813575945, 35.1121377061747 -16.5860670764157))",5GMQC476+HRHM
47497,-16.58312255,35.11012908,78.2846,0.7751,"POLYGON((35.1101890378283 -16.5831284379688, 35.1101547839568 -16.583069980755, 35.11006912511 -16.5831166578375, 35.1101033789676 -16.5831751150671, 35.1101890378283 -16.5831284379688))",5GMQC486+Q322
48057,-16.58263182,35.11024173,73.6539,0.8445,"POLYGON((35.1102981969203 -16.5826488208565, 35.1102799720804 -16.5825882918254, 35.1101852704172 -16.5826148085323, 35.110203495232 -16.5826753375748, 35.1102981969203 -16.5826488208565))",5GMQC486+W3XP
50493,-16.58147337,35.11473909,135.0217,0.8414,"POLYGON((35.1148154210384 -16.5815052898799, 35.1148071191968 -16.5814271825799, 35.1146627587534 -16.5814414516959, 35.1146710605387 -16.5815195590083, 35.1148154210384 -16.5815052898799))",5GMQC497+CV94
57352,-16.57964218,35.11215224,112.9405,0.8194,"POLYGON((35.1122257271862 -16.5796362199529, 35.1121714942223 -16.5795841834216, 35.1121447746162 -16.579610081113, 35.1121257497612 -16.5795918267517, 35.1120780786093 -16.5796380314758, 35.1121513364346 -16.5797083223927, 35.1122257271862 -16.5796362199529))",5GMQC4C6+4VR9
57627,-16.58500835,35.1200803,59.6495,0.7527,"POLYGON((35.1201333 -16.5850019, 35.1200956 -16.584959, 35.1200273 -16.5850148, 35.120065 -16.5850577, 35.1201333 -16.5850019))",5GMQC47C+X2WP
62178,-16.58543309,35.11963111,12.312,0.7357,"POLYGON((35.1196538461683 -16.5854386686957, 35.1196414641891 -16.5854127903855, 35.1196083622729 -16.5854275188258, 35.1196207442493 -16.5854533971384, 35.1196538461683 -16.5854386686957))",5GMQC479+RVCJ
