,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
5961300,-13.76215188,33.08399325,7.6504,0.6049,"POLYGON((33.0840053891059 -13.7621658224169, 33.084011016748 -13.7621460589926, 33.0839811013336 -13.7621379201288, 33.0839754736893 -13.7621576835523, 33.0840053891059 -13.7621658224169))",5GRM63QM+4HQX
5962906,-13.761681,33.0815093,15.1579,0.6911,"POLYGON((33.0815254897301 -13.7617004780622, 33.0815254762308 -13.7616614945722, 33.0814930991784 -13.7616615052822, 33.0814931126724 -13.7617004887722, 33.0815254897301 -13.7617004780622))",5GRM63QJ+8JCM
5988662,-13.76025062,33.08146107,24.8083,0.7639,"POLYGON((33.0814821381765 -13.7602761888696, 33.0814782271731 -13.7602224012443, 33.0814400150205 -13.7602250559622, 33.0814439260155 -13.7602788435884, 33.0814821381765 -13.7602761888696))",5GRM63QJ+VHWX
5992190,-13.76075888,33.08286186,22.3715,0.7287,"POLYGON((33.0828850018891 -13.7607790150446, 33.0828849877109 -13.7607387401853, 33.0828387349619 -13.7607387557382, 33.0828387491321 -13.7607790305974, 33.0828850018891 -13.7607790150446))",5GRM63QM+M4XP
5993111,-13.76114538,33.08000614,31.0055,0.7685,"POLYGON((33.08003842545 -13.761161920076, 33.0800265344835 -13.7611158430143, 33.0799738552744 -13.7611288321305, 33.0799857462312 -13.7611749091947, 33.08003842545 -13.761161920076))",5GRM63QJ+G2R2
6010707,-13.7603314,33.08099593,30.4247,0.8005,"POLYGON((33.081022227808 -13.7603555702043, 33.0810178306408 -13.7603033554956, 33.0809696385013 -13.7603072331315, 33.0809740356579 -13.7603594478411, 33.081022227808 -13.7603555702043))",5GRM63QJ+V99Q
6011462,-13.76255927,33.08048715,18.8107,0.7583,"POLYGON((33.0805094810456 -13.7625763174556, 33.0805060160323 -13.7625386032294, 33.080464816716 -13.7625422197601, 33.0804682817227 -13.7625799339869, 33.0805094810456 -13.7625763174556))",5GRM63PJ+X5HP
6044873,-13.76038037,33.08112059,26.2137,0.7801,"POLYGON((33.0811484901809 -13.760398339164, 33.0811389499255 -13.7603530669625, 33.0810926984333 -13.7603623794344, 33.0811022386802 -13.7604076516377, 33.0811484901809 -13.760398339164))",5GRM63QJ+RCXQ
6053588,-13.76122784,33.08290971,51.6027,0.8035,"POLYGON((33.0829452075777 -13.7612580470829, 33.0829446760407 -13.7611970648813, 33.0828742204605 -13.7611976516219, 33.0828747519793 -13.7612586338237, 33.0829452075777 -13.7612580470829))",5GRM63QM+G53R
6084367,-13.76207761,33.08100502,36.8583,0.6638,"POLYGON((33.0810379365732 -13.7621018330215, 33.0810404495487 -13.7620570623678, 33.0809721032805 -13.7620533970182, 33.0809695902921 -13.7620981676713, 33.0810379365732 -13.7621018330215))",5GRM63QJ+5C6R
6108959,-13.76104236,33.0802693,40.3088,0.7727,"POLYGON((33.0803069619428 -13.7610594891638, 33.080290725599 -13.7610075565614, 33.0802316155197 -13.7610252136079, 33.0802478518518 -13.7610771462146, 33.0803069619428 -13.7610594891638))",5GRM63QJ+H4J8
6112607,-13.76084323,33.08136562,9.7803,0.6083,"POLYGON((33.0813824878601 -13.7608546658675, 33.0813797152536 -13.7608286449534, 33.0813487537608 -13.7608317970288, 33.0813515263638 -13.7608578179433, 33.0813824878601 -13.7608546658675))",5GRM63QJ+MG98
6117174,-13.7622372,33.08116264,33.8152,0.6798,"POLYGON((33.0811861925159 -13.7622663255239, 33.081193812845 -13.7622159839849, 33.0811390785217 -13.7622080678827, 33.0811314581811 -13.7622584094199, 33.0811861925159 -13.7622663255239))",5GRM63QJ+4F3C
