,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
530,-14.48108498,35.26033866,183.7764,0.7372,"POLYGON((35.2605441687555 -14.4810528477246, 35.2605347466101 -14.4810169727403, 35.260133140217 -14.4811171075553, 35.2601425623073 -14.4811529825641, 35.2605441687555 -14.4810528477246))",5GQQG796+H48Q
845,-14.47777661,35.25701397,42.6321,0.7969,"POLYGON((35.2570447821051 -14.4778089876079, 35.2570294995963 -14.4777351380389, 35.2569831629471 -14.4777442416143, 35.2569984454423 -14.4778180911885, 35.2570447821051 -14.4778089876079))",5GQQG7C4+VRJV
2794,-14.47777871,35.26858094,218.4366,0.8228,"POLYGON((35.2686765865414 -14.4777933724676, 35.2685914233844 -14.4776849271319, 35.2684853043161 -14.4777640450855, 35.2685704674635 -14.4778724904621, 35.2686765865414 -14.4777933724676))",5GQQG7C9+VCPW
2928,-14.48132444,35.25886661,47.0528,0.8193,"POLYGON((35.2589086893146 -14.481341681531, 35.2588942961661 -14.4812890868334, 35.2588245267926 -14.4813072129715, 35.2588389199272 -14.4813598076758, 35.2589086893146 -14.481341681531))",5GQQG795+FGH4
4392,-14.48088357,35.26256314,31.8583,0.7385,"POLYGON((35.2626021716942 -14.4808913822756, 35.2625899360673 -14.4808548369979, 35.2625241215236 -14.4808757562079, 35.2625363571415 -14.4809123014892, 35.2626021716942 -14.4808913822756))",5GQQG797+J2WJ
6123,-14.48187264,35.26371944,189.2757,0.8334,"POLYGON((35.2636978455522 -14.4819088440423, 35.263698340932 -14.4819323732096, 35.2637556629427 -14.4819312274843, 35.2637551675575 -14.481907698318, 35.2638095258642 -14.4819066118178, 35.2638078335568 -14.4818262336526, 35.2636279944108 -14.4818298281769, 35.2636296866536 -14.481910206351, 35.2636978455522 -14.4819088440423))",5GQQG797+7F52
7586,-14.48202542,35.25995616,49.4127,0.796,"POLYGON((35.2599952857282 -14.4820499542306, 35.2599888710131 -14.4819931794256, 35.2599170415257 -14.4820008839866, 35.2599234562231 -14.4820576587962, 35.2599952857282 -14.4820499542306))",5GQQG795+5XPW
9353,-14.48015586,35.27057334,10.792,0.6362,"POLYGON((35.2705930169528 -14.4801644998866, 35.2705845290459 -14.4801378762287, 35.2705536492254 -14.4801472225152, 35.2705621371293 -14.4801738461748, 35.2705930169528 -14.4801644998866))",5GQQG79C+W6PM
12162,-14.47767813,35.26626422,205.0861,0.8565,"POLYGON((35.2663165136605 -14.4777585744392, 35.266309468145 -14.4776704486133, 35.2663321339966 -14.4776687282388, 35.2663268967146 -14.4776032199256, 35.2661921001728 -14.4776134511601, 35.2661973374164 -14.4776789594835, 35.2662164505668 -14.477677508774, 35.2662234960468 -14.4777656346068, 35.2663165136605 -14.4777585744392))",5GQQG7C8+WGCV
13371,-14.48090867,35.26223543,65.0814,0.7242,"POLYGON((35.2622144273956 -14.4809198522103, 35.2622276336639 -14.4809518614704, 35.2622880060627 -14.4809282147161, 35.2622619284339 -14.48086500797, 35.2621738581484 -14.480899503463, 35.262186729494 -14.4809307009595, 35.2622144273956 -14.4809198522103))",5GQQG796+JVQP
15586,-14.47501225,35.26114319,17.2592,0.6383,"POLYGON((35.2611668852212 -14.475026600435, 35.2611645596754 -14.4749947688565, 35.2611194983146 -14.4749978943763, 35.2611218238542 -14.4750297259565, 35.2611668852212 -14.475026600435))",5GQQG7F6+XFRG
