,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
5112,-13.73126193,34.61465866,66.05,0.6722,"POLYGON((34.6146874323345 -13.7312147709946, 34.6146222892166 -13.731211965762, 34.6146204389437 -13.7312530291449, 34.6146437745005 -13.7312540340362, 34.6146407422098 -13.7313213302636, 34.6146825497946 -13.7313231306038, 34.6146874323345 -13.7312147709946))",5GRP7J97+FVVC
16877,-13.73161431,34.61482838,33.2021,0.649,"POLYGON((34.6148582 -13.731617, 34.6148551 -13.7315884, 34.6147954 -13.7315951, 34.6147878 -13.7316121, 34.6148356 -13.7316467, 34.6148491 -13.7316451, 34.6148582 -13.731617))",5GRP7J97+9W4G
22520,-13.730705,34.61397476,100.998,0.7045,"POLYGON((34.6140446692273 -13.7307070615254, 34.6140099204425 -13.7306458937483, 34.6139048548843 -13.7307029363845, 34.613939603654 -13.7307641041785, 34.6140446692273 -13.7307070615254))",5GRP7J97+PH9R
24531,-13.73051073,34.61457169,30.9409,0.6022,"POLYGON((34.6145968162427 -13.7305391641539, 34.6146089884633 -13.7305016684999, 34.6145465722444 -13.7304823038455, 34.6145344000142 -13.7305197994977, 34.6145968162427 -13.7305391641539))",5GRP7J97+QRWF
30420,-13.73019828,34.61766422,100.6779,0.6265,"POLYGON((34.6177336147375 -13.7302091741163, 34.6176394002699 -13.7301339923088, 34.6175948186956 -13.7301873853278, 34.6176890331749 -13.7302625671506, 34.6177336147375 -13.7302091741163))",5GRP7J99+W3F3
45848,-13.72988637,34.61770084,193.1687,0.816,"POLYGON((34.6177926053763 -13.7299259725761, 34.6177868013995 -13.7298358426912, 34.6176090679105 -13.7298467809701, 34.6176148718204 -13.7299369108669, 34.6177926053763 -13.7299259725761))",5GRP7JC9+23WF
50866,-13.73120189,34.61442868,13.6889,0.6789,"POLYGON((34.6144458277571 -13.7312190555167, 34.6144499555705 -13.7311899454291, 34.6144115422717 -13.7311847397305, 34.6144074144535 -13.7312138498178, 34.6144458277571 -13.7312190555167))",5GRP7J97+GQ7W
51727,-13.73071233,34.61439152,52.3122,0.6551,"POLYGON((34.6143643743363 -13.7306688909232, 34.6143395351938 -13.7307093704866, 34.614418656976 -13.7307557706134, 34.614443496108 -13.7307152910432, 34.6143643743363 -13.7306688909232))",5GRP7J97+PQ6G
53218,-13.73058169,34.61443909,27.8751,0.6491,"POLYGON((34.6144586369792 -13.7306095389724, 34.6144695002027 -13.7305656566178, 34.6144195396265 -13.7305538365657, 34.6144086763935 -13.7305977189194, 34.6144586369792 -13.7306095389724))",5GRP7J97+QQ8J
74854,-13.7308778,34.61614482,34.2631,0.8277,"POLYGON((34.6161528736625 -13.7309155685011, 34.6161782004298 -13.7308572017701, 34.6161367795675 -13.7308400244478, 34.6161114527908 -13.7308983911757, 34.6161528736625 -13.7309155685011))",5GRP7J98+JFRW
76129,-13.73080772,34.6163605,52.9207,0.8063,"POLYGON((34.6164204979957 -13.7308205458934, 34.6163202340056 -13.7307623851335, 34.6163005070421 -13.7307948861604, 34.616400771043 -13.730853046927, 34.6164204979957 -13.7308205458934))",5GRP7J98+MGHP
76601,-13.73093864,34.6157629,82.0237,0.8241,"POLYGON((34.6158148485307 -13.7309072222495, 34.6157511117234 -13.7308800423148, 34.615710945825 -13.7309700585529, 34.6157746826541 -13.7309972384969, 34.6158148485307 -13.7309072222495))",5GRP7J98+J8CF
82131,-13.73143037,34.61459643,18.1397,0.6189,"POLYGON((34.6146116071418 -13.7314531411227, 34.6146193771782 -13.7314150486787, 34.6145812461929 -13.7314076153695, 34.6145734761505 -13.731445707813, 34.6146116071418 -13.7314531411227))",5GRP7J97+CRHJ
108139,-13.73032822,34.61481408,82.9591,0.7911,"POLYGON((34.614864364566 -13.7302942487887, 34.6147976031884 -13.7302706801405, 34.6147637959001 -13.7303622019695, 34.6148305573029 -13.7303857706244, 34.614864364566 -13.7302942487887))",5GRP7J97+VW8R
124620,-13.73039871,34.61575923,61.7296,0.7752,"POLYGON((34.6157743933656 -13.7303497639732, 34.6157153529328 -13.7303708744073, 34.6157440780258 -13.73044765254, 34.6158031184738 -13.730426542098, 34.6157743933656 -13.7303497639732))",5GRP7J98+R8R3
126791,-13.72950929,34.6175079,77.4183,0.6563,"POLYGON((34.6175520950032 -13.7294734070752, 34.6174733304527 -13.7294644410003, 34.6174637137203 -13.7295451798105, 34.617542478298 -13.7295541458863, 34.6175520950032 -13.7294734070752))",5GRP7JC9+52RM
127598,-13.72889359,34.62080848,19.1528,0.6674,"POLYGON((34.620836401615 -13.7288877345134, 34.6208029596746 -13.7288661867402, 34.6207805482901 -13.7288994287276, 34.6208139902341 -13.7289209765032, 34.620836401615 -13.7288877345134))",5GRP7JCC+C8V9
138136,-13.73107907,34.61368534,24.3934,0.6968,"POLYGON((34.6137129082554 -13.7310953862689, 34.6137016911782 -13.7310519224663, 34.6136577607527 -13.7310627577006, 34.6136689778225 -13.7311062215061, 34.6137129082554 -13.7310953862689))",5GRP7J97+HF7X
144790,-13.73081393,34.61438037,25.5528,0.7366,"POLYGON((34.6144150981926 -13.7308078933702, 34.6143581251189 -13.730787162452, 34.6143456378018 -13.730819960061, 34.614402610883 -13.7308406909813, 34.6144150981926 -13.7308078933702))",5GRP7J97+MQCC
147392,-13.7305751,34.61703563,70.5074,0.7532,"POLYGON((34.6170917109814 -13.7305769688913, 34.6170205821795 -13.730522263031, 34.6169795577614 -13.7305732403429, 34.6170506865721 -13.7306279462142, 34.6170917109814 -13.7305769688913))",5GRP7J98+QR7R
149873,-13.73099002,34.6134452,22.155,0.615,"POLYGON((34.6134810726207 -13.7309846450739, 34.6134662978578 -13.73096114775, 34.6134093246452 -13.7309953846268, 34.6134240994049 -13.7310188819546, 34.6134810726207 -13.7309846450739))",5GRP7J97+J946
161676,-13.73076881,34.61602392,43.4462,0.7158,"POLYGON((34.6160690799898 -13.7307761566016, 34.6160092922121 -13.7307263931555, 34.6159787448463 -13.7307614681706, 34.616038532629 -13.7308112316244, 34.6160690799898 -13.7307761566016))",5GRP7J98+MCR9
166433,-13.73045667,34.61718704,26.1822,0.6736,"POLYGON((34.617195449841 -13.730489330276, 34.6172155425673 -13.7304377483903, 34.6171786347388 -13.7304240084875, 34.6171585420049 -13.7304755903708, 34.617195449841 -13.730489330276))",5GRP7J98+RV7Q
173062,-13.73126824,34.61402299,41.044,0.7733,"POLYGON((34.6140580700008 -13.7312451882327, 34.6139926216194 -13.7312394903569, 34.6139879027688 -13.7312912918069, 34.6140533511651 -13.7312969896825, 34.6140580700008 -13.7312451882327))",5GRP7J97+FJR8
175800,-13.73073075,34.61589975,82.6775,0.7935,"POLYGON((34.6159555 -13.7307541, 34.6159064 -13.7306718, 34.615844 -13.7307074, 34.6158931 -13.7307897, 34.6159555 -13.7307541))",5GRP7J98+P92Q
179467,-13.7306215,34.61465447,44.0783,0.7932,"POLYGON((34.614693820695 -13.7306037665948, 34.6146353403312 -13.7305834910566, 34.6146151183859 -13.7306392331477, 34.6146735987629 -13.7306595086894, 34.614693820695 -13.7306037665948))",5GRP7J97+QV25
186462,-13.72928951,34.6207623,14.3438,0.6019,"POLYGON((34.6207842195126 -13.7293009154428, 34.6207717904662 -13.7292671491309, 34.6207403969913 -13.729278193001, 34.6207527619017 -13.7293117850842, 34.6207842195126 -13.7293009154428))",5GRP7JCC+78JF
188202,-13.73032112,34.61471888,44.8321,0.7747,"POLYGON((34.6147608471006 -13.730305870231, 34.6146911783161 -13.7302867212686, 34.614676898812 -13.7303363724761, 34.6147465676112 -13.730355521441, 34.6147608471006 -13.730305870231))",5GRP7J97+VVH2
215837,-13.73152807,34.61628392,35.979,0.7292,"POLYGON((34.6163239513747 -13.7315298749303, 34.6162976495906 -13.7314912678232, 34.616243900808 -13.7315262628145, 34.6162702025887 -13.7315648699276, 34.6163239513747 -13.7315298749303))",5GRP7J98+9GMR
238540,-13.73075664,34.616351,10.6013,0.6407,"POLYGON((34.6163701927115 -13.7307468874231, 34.6163363449174 -13.7307410953416, 34.6163318146506 -13.7307663965672, 34.6163656624485 -13.7307721886492, 34.6163701927115 -13.7307468874231))",5GRP7J98+MGXJ
248512,-13.72973017,34.6176335,77.457,0.7343,"POLYGON((34.6176742 -13.7297699, 34.6176712 -13.7296877, 34.6175928 -13.7296905, 34.6175958 -13.7297726, 34.6176742 -13.7297699))",5GRP7JC9+432M
294278,-13.73133948,34.61501467,21.7769,0.7724,"POLYGON((34.6150408038384 -13.7313236674306, 34.6150037688027 -13.7313113932481, 34.6149885416989 -13.7313553026486, 34.6150255767414 -13.7313675768328, 34.6150408038384 -13.7313236674306))",5GRP7J98+F26F
295624,-13.73112399,34.61625113,28.2868,0.6342,"POLYGON((34.6162370143847 -13.7310875491178, 34.6162136598597 -13.7311106878548, 34.6162652308133 -13.7311604337692, 34.6162885853362 -13.7311372950271, 34.6162370143847 -13.7310875491178))",5GRP7J98+HG22
304321,-13.73054433,34.61518933,77.4158,0.7427,"POLYGON((34.615244246463 -13.730561363624, 34.6152002206163 -13.7304890238294, 34.6151344155519 -13.7305272986109, 34.6151784413883 -13.7305996384184, 34.615244246463 -13.730561363624))",5GRP7J98+Q3P6
