,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
15890,-15.39937738,35.37410219,59.2167,0.7822,"POLYGON((35.3741295923723 -15.399418701511, 35.3741429872446 -15.3993482588716, 35.374074787508 -15.3993360534491, 35.3740613926123 -15.3994064960875, 35.3741295923723 -15.399418701511))",5GPQJ92F+6JXV
23624,-15.39967229,35.38755591,40.0423,0.7812,"POLYGON((35.3875743671391 -15.3997314917501, 35.3875652340402 -15.3996111006939, 35.3875374825597 -15.3996130821066, 35.387546615643 -15.3997334731661, 35.3875743671391 -15.3997314917501))",5GPQJ92Q+42M5
24518,-15.39637726,35.38620693,49.8388,0.8214,"POLYGON((35.3862215814368 -15.3964206627706, 35.3862469925576 -15.396353261654, 35.3861922818589 -15.3963338479421, 35.3861668707208 -15.3964012490548, 35.3862215814368 -15.3964206627706))",5GPQJ93P+CFWW
38488,-15.40107647,35.38328374,41.2522,0.8123,"POLYGON((35.3833124007806 -15.4011069924484, 35.3833196546797 -15.4010543335488, 35.3832550894881 -15.4010459629164, 35.383247835572 -15.4010986218159, 35.3833124007806 -15.4011069924484))",5GPQH9XM+H87R
39555,-15.39886945,35.38704449,42.9403,0.7553,"POLYGON((35.3870815745244 -15.398848101328, 35.3870246070111 -15.3988323226029, 35.3870074006509 -15.3988907899056, 35.3870643681801 -15.3989065686329, 35.3870815745244 -15.398848101328))",5GPQJ92P+FR37
42932,-15.40164254,35.37655359,49.4915,0.7322,"POLYGON((35.3765786 -15.4016854, 35.3765821 -15.4016149, 35.376557 -15.4016137, 35.3765581 -15.4015917, 35.3765324 -15.4015905, 35.3765279 -15.401683, 35.3765786 -15.4016854))",5GPQH9XG+8JV8
45491,-15.40209623,35.38345149,23.8255,0.6304,"POLYGON((35.3834632954899 -15.402128643874, 35.3834721555575 -15.4020682985029, 35.3834396925633 -15.4020638127312, 35.3834308324857 -15.4021241581022, 35.3834632954899 -15.402128643874))",5GPQH9XM+5983
55754,-15.40133445,35.38270669,37.0547,0.8406,"POLYGON((35.382743226323 -15.4013184581701, 35.3826877238323 -15.4013002082804, 35.3826701727542 -15.4013504441965, 35.382725675258 -15.4013686940888, 35.382743226323 -15.4013184581701))",5GPQH9XM+F38P
72865,-15.40212147,35.38584763,17.3994,0.7707,"POLYGON((35.3858701371988 -15.402136697398, 35.3858625058274 -15.4020990985719, 35.3858251332308 -15.4021062375572, 35.3858327645962 -15.4021438363855, 35.3858701371988 -15.402136697398))",5GPQH9XP+5852
83308,-15.39807498,35.38468376,27.6033,0.6454,"POLYGON((35.3847027682391 -15.3981030931652, 35.3847105210686 -15.3980536248078, 35.3846647687171 -15.398046876129, 35.3846570158761 -15.3980963444863, 35.3847027682391 -15.3981030931652))",5GPQJ92M+QVF5
92514,-15.40375603,35.38498798,51.5233,0.828,"POLYGON((35.3850244107714 -15.4037858736123, 35.3850253786197 -15.4037273440096, 35.3849515486135 -15.4037261950148, 35.3849505807444 -15.4037847246201, 35.3850244107714 -15.4037858736123))",5GPQH9WM+FXXP
92925,-15.39677705,35.3865915,29.7201,0.7785,"POLYGON((35.3866270442527 -15.3967707157483, 35.3865914306548 -15.3967419847899, 35.386555955781 -15.3967833718191, 35.3865915693831 -15.3968121027825, 35.3866270442527 -15.3967707157483))",5GPQJ93P+7JPX
97913,-15.39568358,35.38389317,33.2212,0.8124,"POLYGON((35.3839258579577 -15.3956649493357, 35.3838748611321 -15.3956513761193, 35.3838604892508 -15.3957021986351, 35.3839114860889 -15.395715771853, 35.3839258579577 -15.3956649493357))",5GPQJ93M+PHCP
101942,-15.40066637,35.38441149,8.0406,0.6373,"POLYGON((35.3844232840948 -15.4006828859725, 35.3844183832064 -15.4006474319782, 35.3843996940466 -15.4006498634012, 35.3844045949321 -15.4006853173964, 35.3844232840948 -15.4006828859725))",5GPQH9XM+PQM6
104660,-15.39555491,35.38537774,27.9179,0.6975,"POLYGON((35.3854109001979 -15.3955441647197, 35.3853615299603 -15.3955248568758, 35.3853445745044 -15.3955656628425, 35.3853939447513 -15.395584970689, 35.3854109001979 -15.3955441647197))",5GPQJ93P+Q5CR
107721,-15.40177027,35.38633125,41.5632,0.8418,"POLYGON((35.3863740654876 -15.4017685276802, 35.3863383028976 -15.4017292661748, 35.3862884350129 -15.4017720165067, 35.3863241976036 -15.40181127802, 35.3863740654876 -15.4017685276802))",5GPQH9XP+7GW4
112244,-15.39632589,35.38462399,27.9187,0.8055,"POLYGON((35.3846543122236 -15.3963094368671, 35.3846074932542 -15.3962962262778, 35.3845936662104 -15.3963423483142, 35.3846404851901 -15.3963555589051, 35.3846543122236 -15.3963094368671))",5GPQJ93M+FR9X
121522,-15.39814078,35.37969563,6.8179,0.6286,"POLYGON((35.3797095941389 -15.3981309250367, 35.3796876558424 -15.3981259395148, 35.3796816884096 -15.3981506540067, 35.3797036267087 -15.3981556395288, 35.3797095941389 -15.3981309250367))",5GPQJ92H+PVW7
