,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
5965852,-13.56756191,32.86060211,14.45,0.6986,"POLYGON((32.8606102748029 -13.5675863211478, 32.8606206570037 -13.5675437299436, 32.8605939485954 -13.5675374990797, 32.8605835663901 -13.5675800902828, 32.8606102748029 -13.5675863211478))",5GRJCVJ6+X6HF
5983508,-13.56987428,32.86597575,12.6389,0.6373,"POLYGON((32.8659884979762 -13.5698932938536, 32.8659964229382 -13.569863865004, 32.8659630095207 -13.5698552537381, 32.8659550845549 -13.5698846825867, 32.8659884979762 -13.5698932938536))",5GRJCVJ8+3952
5983584,-13.56830293,32.86095914,59.2705,0.8228,"POLYGON((32.8610008509656 -13.5682753841136, 32.8609271044198 -13.568264954403, 32.8609174252404 -13.5683304535155, 32.8609911718059 -13.5683408832292, 32.8610008509656 -13.5682753841136))",5GRJCVJ6+M9GW
5985706,-13.57074049,32.86219166,6.9009,0.6369,"POLYGON((32.8622032143709 -13.5707529201254, 32.8622032287041 -13.5707280731999, 32.8621801208946 -13.5707280604418, 32.862180106559 -13.5707529073673, 32.8622032143709 -13.5707529201254))",5GRJCVH6+PV46
5993384,-13.57056345,32.86294046,5.9106,0.646,"POLYGON((32.8629530900339 -13.5705728845665, 32.8629511710686 -13.5705519800153, 32.8629278350122 -13.5705540301058, 32.8629297539754 -13.5705749346571, 32.8629530900339 -13.5705728845665))",5GRJCVH7+Q5GC
5995072,-13.57080449,32.86481275,48.3373,0.6862,"POLYGON((32.8648519215916 -13.5707818283498, 32.8647848151021 -13.5707693314813, 32.8647735612043 -13.5708271656629, 32.8648406677095 -13.5708396625349, 32.8648519215916 -13.5707818283498))",5GRJCVH7+MWGR
5997459,-13.56904443,32.86252944,47.6786,0.7985,"POLYGON((32.8625622246605 -13.569074621275, 32.8625604711504 -13.5690125076818, 32.8624966552896 -13.5690142318251, 32.8624984087832 -13.5690763454186, 32.8625622246605 -13.569074621275))",5GRJCVJ7+92J9
5997911,-13.57097355,32.86459085,49.7067,0.7765,"POLYGON((32.8646278610286 -13.570946642108, 32.8645675888569 -13.5709346005151, 32.8645538380377 -13.5710004692347, 32.8646141102251 -13.5710125108309, 32.8646278610286 -13.570946642108))",5GRJCVH7+JR85
6002537,-13.56969787,32.86652079,21.5432,0.7631,"POLYGON((32.8665317523832 -13.5697283116717, 32.8665410594299 -13.5696724077751, 32.8665098257989 -13.5696674313761, 32.8665005187452 -13.5697233352714, 32.8665317523832 -13.5697283116717))",5GRJCVJ8+4JC4
6008181,-13.56922465,32.86258038,99.7433,0.6943,"POLYGON((32.8626301449621 -13.5692659675614, 32.8626270191125 -13.5691799854955, 32.8625306250123 -13.5691833392613, 32.862533750827 -13.569269321328, 32.8626301449621 -13.5692659675614))",5GRJCVJ7+8284
6008564,-13.56507932,32.86474293,19.3718,0.6855,"POLYGON((32.8647624125513 -13.5651001515399, 32.8647610921605 -13.5650573759375, 32.8647234482894 -13.5650584880262, 32.8647247686732 -13.5651012636286, 32.8647624125513 -13.5651001515399))",5GRJCVM7+XV9X
6010001,-13.57051808,32.86196917,63.9868,0.8271,"POLYGON((32.8620106398209 -13.5705492249571, 32.8620046683125 -13.5704805391372, 32.8619277164944 -13.5704869417133, 32.861933687981 -13.570555627535, 32.8620106398209 -13.5705492249571))",5GRJCVH6+QQX6
