,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
8147,-15.0677904,35.23147322,46.4583,0.7642,"POLYGON((35.2315206133863 -15.0677883819389, 35.2314929775736 -15.0677485016702, 35.2314258434073 -15.0677924265276, 35.2314534792157 -15.0678323068051, 35.2315206133863 -15.0677883819389))",5GPQW6JJ+VHQ6
10503,-15.06789434,35.21868221,45.5263,0.6685,"POLYGON((35.2187215947815 -15.0679218949223, 35.2186840945498 -15.0678472307965, 35.21864284761 -15.067866790663, 35.2186803478324 -15.067941454796, 35.2187215947815 -15.0679218949223))",5GPQW6J9+RFV9
14800,-15.07024424,35.21827452,197.3256,0.8122,"POLYGON((35.2183545283677 -15.0702929629509, 35.2183463767051 -15.0701847150778, 35.2181945064327 -15.0701955129933, 35.2182026580204 -15.0703037608821, 35.2183545283677 -15.0702929629509))",5GPQW6H9+W829
18765,-15.06858297,35.22844094,224.0638,0.8464,"POLYGON((35.2285291396773 -15.0686082523675, 35.2284972697954 -15.0685767688495, 35.2285148255546 -15.0685599898439, 35.2284383725895 -15.0684844636744, 35.228344069613 -15.068574594139, 35.2284523924709 -15.0686816038684, 35.2285291396773 -15.0686082523675))",5GPQW6JH+H98J
30555,-15.06471964,35.22407181,154.6612,0.7473,"POLYGON((35.2241652 -15.0646852, 35.2241266 -15.0646472, 35.2240955 -15.0646772, 35.224073 -15.0646551, 35.2239837 -15.0647411, 35.2240449 -15.0648011, 35.2241652 -15.0646852))",5GPQW6PF+4J87
32197,-15.0664086,35.21990647,37.2542,0.6555,"POLYGON((35.2199088145597 -15.0663637013525, 35.2198733648904 -15.0663771860676, 35.2199041138951 -15.0664535098582, 35.2199395635737 -15.0664400251368, 35.2199088145597 -15.0663637013525))",5GPQW6M9+CXMJ
32661,-15.06566996,35.22246803,153.4869,0.8471,"POLYGON((35.2225481576674 -15.065700077487, 35.2224602377562 -15.0655868206442, 35.2223878934488 -15.0656398465946, 35.2224758133519 -15.0657531034651, 35.2225481576674 -15.065700077487))",5GPQW6MC+PXP9
35984,-15.06627495,35.22640876,586.9481,0.8315,"POLYGON((35.2264222333085 -15.0663247458082, 35.2264526592139 -15.0663952632133, 35.2265541065547 -15.0663539349823, 35.226523680626 -15.0662834175942, 35.2265750201079 -15.0662625025872, 35.2265560756995 -15.0662185956147, 35.2265047362253 -15.0662395106163, 35.2264511249638 -15.0661152569695, 35.226349677702 -15.0661565851431, 35.2263809317753 -15.06622902212, 35.2262206358615 -15.066294324292, 35.2262619373436 -15.0663900480165, 35.2264222333085 -15.0663247458082))",5GPQW6MG+FHV2
37342,-15.06630392,35.21932505,62.8784,0.7544,"POLYGON((35.2193719733008 -15.0663261335132, 35.2193525001728 -15.0662607909478, 35.2192781378534 -15.0662817152525, 35.2192976109623 -15.066347057827, 35.2193719733008 -15.0663261335132))",5GPQW6M9+FPGV
43576,-15.06673602,35.22737996,18.2919,0.7277,"POLYGON((35.2274075685485 -15.0667411596168, 35.2273868132654 -15.0667095356361, 35.2273523735027 -15.0667308773491, 35.227373128785 -15.0667625013327, 35.2274075685485 -15.0667411596168))",5GPQW6MG+8X2C
44320,-15.06641991,35.22221547,5.9601,0.6229,"POLYGON((35.2222267050452 -15.0664312376725, 35.2222247106271 -15.0664069889123, 35.2222042547784 -15.0664085774674, 35.2222062491943 -15.066432826228, 35.2222267050452 -15.0664312376725))",5GPQW6MC+CVP9
47802,-15.06440602,35.22638548,112.8521,0.7599,"POLYGON((35.2264351365405 -15.0643562815807, 35.2263510672606 -15.0643453231207, 35.2263358201106 -15.0644557672556, 35.2264198894349 -15.0644667257153, 35.2264351365405 -15.0643562815807))",5GPQW6PG+6HJM
48388,-15.06828116,35.21672354,31.5939,0.7902,"POLYGON((35.216758553858 -15.0682698482662, 35.2167117635204 -15.0682471781661, 35.2166885208853 -15.0682924719581, 35.2167353112316 -15.0683151420622, 35.216758553858 -15.0682698482662))",5GPQW6J8+MMQJ
51374,-15.07040012,35.23011841,567.1471,0.8449,"POLYGON((35.2302643902818 -15.0704706219068, 35.2301278747934 -15.0702419825538, 35.2299724307756 -15.0703296112796, 35.230108946181 -15.07055825074, 35.2302643902818 -15.0704706219068))",5GPQW6HJ+R2QX
51506,-15.071144,35.22903335,288.6612,0.8581,"POLYGON((35.2291276639726 -15.0712219638506, 35.2290433382455 -15.0710240674147, 35.2289390430439 -15.0710660263978, 35.2290233687022 -15.0712639228829, 35.2291276639726 -15.0712219638506))",5GPQW6HH+GJV6
