,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
5963897,-13.7867274,33.7871575,61.0736,0.8416,"POLYGON((33.7872086567681 -13.7867020586539, 33.7871682950364 -13.786672343746, 33.7871063340616 -13.7867527380855, 33.7871466957992 -13.7867824530022, 33.7872086567681 -13.7867020586539))",5GRM6Q7P+8V3R
5998300,-13.79253342,33.77471872,30.5342,0.6249,"POLYGON((33.7747367727319 -13.7925644779919, 33.7747455801716 -13.7925092069924, 33.7747006625765 -13.792502370095, 33.774691855128 -13.7925576410934, 33.7747367727319 -13.7925644779919))",5GRM6Q4F+XVPQ
6008287,-13.78789093,33.77331063,10.9416,0.6043,"POLYGON((33.773330196797 -13.7879001393792, 33.7733229148672 -13.7878734129592, 33.7732910791246 -13.7878816986378, 33.773298361051 -13.7879084250588, 33.773330196797 -13.7879001393792))",5GRM6Q6F+R8V9
6076388,-13.78735501,33.78683049,68.9914,0.7635,"POLYGON((33.7868844876963 -13.7873445940587, 33.7868332383477 -13.7873012823283, 33.7867764872714 -13.7873654278522, 33.7868277366249 -13.787408739594, 33.7868844876963 -13.7873445940587))",5GRM6Q7P+3P4P
6133010,-13.7860711,33.78155095,32.3855,0.6087,"POLYGON((33.7815992401244 -13.7860935340576, 33.7815197169863 -13.7860286709834, 33.7815026472089 -13.7860486621485, 33.7815821703497 -13.7861135252281, 33.7815992401244 -13.7860935340576))",5GRM6Q7J+HJF4
6154723,-13.78623368,33.78616577,506.9425,0.8456,"POLYGON((33.7863135110091 -13.7861822805367, 33.78619026289 -13.7860822889343, 33.7860180251473 -13.7862850845768, 33.7861412733063 -13.7863850762598, 33.7863135110091 -13.7861822805367))",5GRM6Q7P+GF3M
6193740,-13.78639004,33.78239712,129.4868,0.8135,"POLYGON((33.7824778941505 -13.7863425787599, 33.7824302719874 -13.7863038096845, 33.7823163416208 -13.7864374926923, 33.7823639637954 -13.7864762617894, 33.7824778941505 -13.7863425787599))",5GRM6Q7J+CXR8
6285944,-13.78627729,33.78577345,70.6328,0.7518,"POLYGON((33.7858307123471 -13.7862494166375, 33.7857912983335 -13.7862172503873, 33.785716175685 -13.7863051798905, 33.7857555897043 -13.7863373461521, 33.7858307123471 -13.7862494166375))",5GRM6Q7P+F8JX
6361133,-13.78593316,33.78237733,18.0869,0.7301,"POLYGON((33.7824052011714 -13.7859325442078, 33.7823801459212 -13.7859060633848, 33.7823494859035 -13.7859337745323, 33.7823745411536 -13.7859602553585, 33.7824052011714 -13.7859325442078))",5GRM6Q7J+JXCJ
6369788,-13.78494023,33.78464322,160.1656,0.8554,"POLYGON((33.7847278879109 -13.7849468893792, 33.7846221580705 -13.7848598038, 33.7845585551486 -13.7849335682092, 33.7846642850017 -13.7850206538148, 33.7847278879109 -13.7849468893792))",5GRM6Q8M+2VC8
6439099,-13.78722519,33.78720653,10.1575,0.6092,"POLYGON((33.7872244407265 -13.7872358790605, 33.7872139995018 -13.7872060293875, 33.7871886266759 -13.7872145073336, 33.7871990678977 -13.7872443570078, 33.7872244407265 -13.7872358790605))",5GRM6Q7P+4V4W
6452148,-13.78559912,33.78497076,240.1692,0.7852,"POLYGON((33.7850926387446 -13.7856450979141, 33.7849014234731 -13.7854909042988, 33.7848488884921 -13.7855531372872, 33.7850401037846 -13.7857073309419, 33.7850926387446 -13.7856450979141))",5GRM6Q7M+QX92
6471204,-13.78723058,33.78706221,85.5998,0.7882,"POLYGON((33.7871218577743 -13.7872210043783, 33.7870560861452 -13.787171810255, 33.7870025660687 -13.7872401623759, 33.7870683377077 -13.7872893565125, 33.7871218577743 -13.7872210043783))",5GRM6Q7P+4R3Q
6479647,-13.78548907,33.78191418,80.7889,0.8345,"POLYGON((33.7819733440961 -13.7854761324395, 33.781922543674 -13.7854303801232, 33.7818550181548 -13.7855020008343, 33.7819058185807 -13.7855477531641, 33.7819733440961 -13.7854761324395))",5GRM6Q7J+RQ3F
6559176,-13.7857947,33.78183909,16.239,0.6085,"POLYGON((33.7818682425329 -13.7857997577406, 33.7818252970823 -13.7857690897878, 33.7818099497221 -13.7857896194309, 33.7818528951741 -13.7858202873867, 33.7818682425329 -13.7857997577406))",5GRM6Q7J+MPP9
6583413,-13.78574525,33.78429125,8.9578,0.6431,"POLYGON((33.7843059994055 -13.7857577788975, 33.7843037943954 -13.7857305971079, 33.7842765218442 -13.785732710468, 33.7842787268512 -13.7857598922582, 33.7843059994055 -13.7857577788975))",5GRM6Q7M+PP33
6668410,-13.78682046,33.78754975,39.137,0.7936,"POLYGON((33.7875939400707 -13.7868261017737, 33.787530592003 -13.7867811405837, 33.7875055635598 -13.786814825918, 33.7875689116328 -13.7868597871143, 33.7875939400707 -13.7868261017737))",5GRM6Q7Q+72F4
6776824,-13.78550498,33.78509594,112.6523,0.7763,"POLYGON((33.7851667310255 -13.7855088298953, 33.7850786228833 -13.7854377806291, 33.7850251446056 -13.7855011311554, 33.7851132527568 -13.7855721804409, 33.7851667310255 -13.7855088298953))",5GRM6Q7P+Q2XR
6805093,-13.78677734,33.78759019,21.0303,0.7154,"POLYGON((33.7876246265233 -13.7867875077955, 33.787572575526 -13.7867466821239, 33.7875557709196 -13.7867671482525, 33.7876078219189 -13.7868079739276, 33.7876246265233 -13.7867875077955))",5GRM6Q7Q+72PX
6964081,-13.78705131,33.7876377,21.2561,0.7633,"POLYGON((33.7876674372214 -13.7870418735252, 33.7876399462641 -13.7870208288415, 33.7876079647038 -13.787060736636, 33.7876354556631 -13.7870817813235, 33.7876674372214 -13.7870418735252))",5GRM6Q7Q+53CV
6990325,-13.78708327,33.78499961,467.2959,0.8167,"POLYGON((33.7851412256346 -13.7870810351915, 33.7849799499836 -13.7869461797949, 33.7848579951123 -13.7870854986549, 33.7850192707997 -13.7872203541301, 33.7851412256346 -13.7870810351915))",5GRM6Q7M+5X9Q
7004006,-13.78719025,33.78695761,41.1047,0.8046,"POLYGON((33.7869401310826 -13.7872389459058, 33.7870025135388 -13.7871630933283, 33.7869750982522 -13.7871415558384, 33.7869127157917 -13.7872174084096, 33.7869401310826 -13.7872389459058))",5GRM6Q7P+4QG8
7007505,-13.78513636,33.78466631,115.1109,0.8613,"POLYGON((33.7847362672709 -13.7851279328063, 33.7846690000909 -13.7850675224956, 33.7845963572055 -13.785144791089, 33.7846636243912 -13.785205201419, 33.7847362672709 -13.7851279328063))",5GRM6Q7M+WVVF
7019478,-13.78534208,33.78372244,191.6626,0.7183,"POLYGON((33.7837485728337 -13.7853643531186, 33.7837813822281 -13.7853902529631, 33.7838236498347 -13.7853391052928, 33.7837187002314 -13.7852562577021, 33.7836272708971 -13.7853668954609, 33.7836994111235 -13.7854238432385, 33.7837485728337 -13.7853643531186))",5GRM6Q7M+VF96
7043028,-13.78570964,33.78239979,324.5082,0.8594,"POLYGON((33.7825192397238 -13.7857138387972, 33.7823737948135 -13.7855956088423, 33.7822803339318 -13.7857054376792, 33.7824257788692 -13.7858236676872, 33.7825192397238 -13.7857138387972))",5GRM6Q7J+PX6Q
7091084,-13.79304424,33.7746953,25.9627,0.6813,"POLYGON((33.7747198251058 -13.7930662997262, 33.7747155474286 -13.7930183682767, 33.7746707787402 -13.7930221846375, 33.7746750564085 -13.7930701160883, 33.7747198251058 -13.7930662997262))",5GRM6Q4F+QVP6
7098602,-13.78615546,33.7856248,460.5604,0.8323,"POLYGON((33.7857913537032 -13.7862167255338, 33.785532904342 -13.7860065221243, 33.7854582494043 -13.7860942036206, 33.7857166988039 -13.7863044071055, 33.7857913537032 -13.7862167255338))",5GRM6Q7P+G6QQ
7110963,-13.7853899,33.78383816,41.8385,0.6679,"POLYGON((33.7838823171747 -13.7853846865455, 33.7838141922601 -13.7853532824314, 33.7837940029014 -13.7853951192593, 33.7838621278261 -13.7854265233781, 33.7838823171747 -13.7853846865455))",5GRM6Q7M+RGWH
7143990,-13.78633449,33.78741822,15.5699,0.7523,"POLYGON((33.7874419050406 -13.7863240812999, 33.7874034926126 -13.7863135785273, 33.7873945320984 -13.7863448835472, 33.7874329445312 -13.786355386321, 33.7874419050406 -13.7863240812999))",5GRM6Q7P+FX7M
7158896,-13.78616221,33.78483809,17.6706,0.6438,"POLYGON((33.7848657783305 -13.7861600713556, 33.7848420269923 -13.7861353405173, 33.7848103946973 -13.7861643602846, 33.7848341460352 -13.7861890911258, 33.7848657783305 -13.7861600713556))",5GRM6Q7M+GWPH
7208905,-13.78685846,33.78743813,74.0763,0.7934,"POLYGON((33.7874933304579 -13.7868453826893, 33.7874365041212 -13.786802969745, 33.7873829284436 -13.7868715391245, 33.7874397547884 -13.7869139520804, 33.7874933304579 -13.7868453826893))",5GRM6Q7P+7X4J
7267522,-13.78800161,33.77340512,64.3724,0.8106,"POLYGON((33.7734477824566 -13.7879612369223, 33.7733998214519 -13.7879437994208, 33.7733624500839 -13.7880419855169, 33.7734104111068 -13.7880594230247, 33.7734477824566 -13.7879612369223))",5GRM6Q6F+Q9RX
7299112,-13.78623984,33.7816796,453.2232,0.8452,"POLYGON((33.7818370828228 -13.7862875301533, 33.7816034042798 -13.7860969305506, 33.7815221091648 -13.7861921388286, 33.7817557877452 -13.7863827385056, 33.7818370828228 -13.7862875301533))",5GRM6Q7J+GM3G
7317182,-13.78525419,33.78460792,181.7794,0.8589,"POLYGON((33.7847010041197 -13.785259809107, 33.7845863851176 -13.7851695249275, 33.7845289614007 -13.7852391640933, 33.7845484372655 -13.7852545050381, 33.7845270015772 -13.7852805006181, 33.7845729786348 -13.785316716276, 33.7845944143209 -13.7852907206922, 33.7846435804177 -13.7853294482987, 33.7847010041197 -13.785259809107))",5GRM6Q7M+VRXV
