,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
5458,-14.02059521,34.84807148,29.7871,0.7145,"POLYGON((34.8480977079856 -14.0205698608025, 34.84805834541 -14.0205701612356, 34.848058429093 -14.0205806132637, 34.8480422554965 -14.0205807367058, 34.8480425541345 -14.020618037063, 34.848098090317 -14.0206176131884, 34.8480977079856 -14.0205698608025))",5GQPXRHX+Q683
16135,-14.0189494,34.84684833,69.8832,0.7633,"POLYGON((34.8469029174705 -14.0189432414163, 34.8468505431653 -14.0188957877096, 34.8467937418913 -14.0189555511527, 34.8468461162025 -14.0190030048722, 34.8469029174705 -14.0189432414163))",5GQPXRJW+CPH2
16845,-14.01306465,34.85035239,37.8547,0.7972,"POLYGON((34.8503891902326 -14.0130478468459, 34.8503429980342 -14.0130260622164, 34.8503155973427 -14.0130814522889, 34.8503617895512 -14.0131032369226, 34.8503891902326 -14.0130478468459))",5GQPXVP2+Q4HF
16846,-14.01295215,34.8512174,18.8598,0.6613,"POLYGON((34.851233494833 -14.0129775699637, 34.8512315185892 -14.0129256351121, 34.8512012893092 -14.012926731744, 34.8512032655462 -14.0129786665969, 34.851233494833 -14.0129775699637))",5GQPXVP2+RF8X
32050,-14.01787539,34.84793407,42.2544,0.7856,"POLYGON((34.8479763339525 -14.0178798782553, 34.8479411525869 -14.0178344674344, 34.84789181635 -14.0178709052966, 34.8479269977132 -14.0179163161252, 34.8479763339525 -14.0178798782553))",5GQPXRJX+R5VX
49798,-14.02001173,34.84873434,46.3116,0.7764,"POLYGON((34.8487805220841 -14.0200190765308, 34.8487212764506 -14.0199678537771, 34.8486881518665 -14.0200043770083, 34.8487473975046 -14.0200555997703, 34.8487805220841 -14.0200190765308))",5GQPXRHX+XFXF
52243,-14.0205402,34.8462467,22.9875,0.6246,"POLYGON((34.8462852007554 -14.0205335675354, 34.8462718580079 -14.0205109817002, 34.8462081947677 -14.0205468343407, 34.8462215375127 -14.0205694201807, 34.8462852007554 -14.0205335675354))",5GQPXRHW+QFQ9
55247,-14.02019899,34.8459473,34.7499,0.7679,"POLYGON((34.8459862808005 -14.0201954347353, 34.8459339698606 -14.0201630442929, 34.8459083180255 -14.0202025371635, 34.8459606289721 -14.0202349276107, 34.8459862808005 -14.0201954347353))",5GQPXRHW+W9G3
61839,-14.01991214,34.84667912,59.5393,0.7008,"POLYGON((34.8466575630111 -14.019856649415, 34.8466243753946 -14.0198863372282, 34.8467006685445 -14.0199676407077, 34.8467338561595 -14.0199379528844, 34.8466575630111 -14.019856649415))",5GQPXRJW+2MMG
65457,-14.02080931,34.84537317,39.3181,0.7829,"POLYGON((34.8454139882114 -14.0208132805828, 34.8453800034198 -14.0207698247631, 34.8453323583415 -14.0208053450934, 34.8453663431309 -14.02084880092, 34.8454139882114 -14.0208132805828))",5GQPXRHW+M4HQ
