,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
674,-15.67528385,35.13664185,92.1075,0.7658,"POLYGON((35.1367085114287 -15.6752917753999, 35.1366180886032 -15.6752229937363, 35.1365751895222 -15.6752759286982, 35.1366656123612 -15.6753447103779, 35.1367085114287 -15.6752917753999))",5GPQ84FP+VMJP
18132,-15.67876176,35.14652489,47.8323,0.8365,"POLYGON((35.146564122259 -15.6787841689688, 35.1465491052752 -15.6787243801947, 35.1464856576309 -15.678739337476, 35.1465006745984 -15.6787991262565, 35.146564122259 -15.6787841689688))",5GPQ84CW+FJRH
33540,-15.67290877,35.13433012,64.1998,0.8336,"POLYGON((35.134381600794 -15.6728973412974, 35.1343219333816 -15.6728582142124, 35.1342786294558 -15.6729201991925, 35.134338296881 -15.672959326288, 35.134381600794 -15.6728973412974))",5GPQ84GM+RPPP
56564,-15.6727687,35.13539122,43.5143,0.7166,"POLYGON((35.1354350238548 -15.6727583930776, 35.1353976176814 -15.672725470958, 35.1353474189959 -15.6727790072093, 35.1353848251743 -15.6728119293361, 35.1354350238548 -15.6727583930776))",5GPQ84GP+V5R8
58841,-15.67201985,35.14398718,51.7326,0.8197,"POLYGON((35.1440352275619 -15.6720271175464, 35.1440095720649 -15.6719780190872, 35.1439391207309 -15.6720125736221, 35.1439647762173 -15.6720616720912, 35.1440352275619 -15.6720271175464))",5GPQ84HV+5HX8
62890,-15.67247885,35.13462279,36.8422,0.8126,"POLYGON((35.1346571346331 -15.6724993045713, 35.1346498402192 -15.6724499053028, 35.134588448612 -15.6724584143291, 35.134595743012 -15.6725078136014, 35.1346571346331 -15.6724993045713))",5GPQ84HM+2R5X
90277,-15.67140247,35.13372452,24.3413,0.6927,"POLYGON((35.1337550004242 -15.6714134259121, 35.1337375885237 -15.671373629104, 35.1336940361658 -15.6713915152006, 35.1337114480602 -15.6714313120131, 35.1337550004242 -15.6714134259121))",5GPQ84HM+CFQR
93496,-15.67877356,35.14837149,49.8856,0.8323,"POLYGON((35.1484187991007 -15.6787611829527, 35.1483394132556 -15.6787376609676, 35.1483241744279 -15.6787859329062, 35.1484035602913 -15.6788094548947, 35.1484187991007 -15.6787611829527))",5GPQ84CX+F8X5
108110,-15.67563209,35.1367037,72.1507,0.7787,"POLYGON((35.1367603 -15.6756402, 35.1366949 -15.6755773, 35.1366471 -15.675624, 35.1367125 -15.6756869, 35.1367603 -15.6756402))",5GPQ84FP+PMWP
111109,-15.67188966,35.1342365,92.6624,0.7275,"POLYGON((35.1342977433847 -15.6719063261419, 35.1342461993181 -15.671828748592, 35.1341752601834 -15.6718729903464, 35.1342268042388 -15.6719505679147, 35.1342977433847 -15.6719063261419))",5GPQ84HM+6MXG
115541,-15.67521202,35.13641837,38.4951,0.7446,"POLYGON((35.136457736943 -15.6751979493651, 35.1363920780417 -15.6751803419505, 35.1363790087369 -15.6752260865632, 35.1364446676527 -15.6752436939802, 35.136457736943 -15.6751979493651))",5GPQ84FP+WH7F
118475,-15.6703402,35.14163533,26.5218,0.7674,"POLYGON((35.1416264242369 -15.6703796767029, 35.1416689500304 -15.6703162775618, 35.1416442442421 -15.6703007222586, 35.1416017184416 -15.6703641213953, 35.1416264242369 -15.6703796767029))",5GPQ84HR+VM67
123132,-15.67761795,35.14909476,37.8528,0.819,"POLYGON((35.149117905733 -15.677650834835, 35.1491223370322 -15.677588448097, 35.1490716090161 -15.6775850661493, 35.1490671777012 -15.6776474528883, 35.149117905733 -15.677650834835))",5GPQ84CX+XJ56
140041,-15.67408084,35.14086042,44.7901,0.7913,"POLYGON((35.140897631715 -15.6740559059299, 35.1408477943771 -15.6740387485998, 35.1408232093011 -15.6741057788898, 35.1408730466546 -15.6741229362242, 35.140897631715 -15.6740559059299))",5GPQ84GR+989P
188094,-15.6710428,35.1335922,26.0044,0.7707,"POLYGON((35.1336246667561 -15.6710519008306, 35.1335961870957 -15.6710102788514, 35.1335597283829 -15.6710336952963, 35.1335882080404 -15.671075317281, 35.1336246667561 -15.6710519008306))",5GPQ84HM+HCP9
189447,-15.67154033,35.14599549,18.2741,0.6592,"POLYGON((35.1460220630362 -15.6715311981114, 35.1459839881026 -15.6715154038776, 35.1459689313934 -15.6715494741851, 35.1460070063329 -15.6715652684209, 35.1460220630362 -15.6715311981114))",5GPQ84HW+99Q9
191811,-15.67717472,35.14863077,17.9017,0.7126,"POLYGON((35.1486585317069 -15.6771849359741, 35.1486532500268 -15.6771559194903, 35.148602987723 -15.6771645066713, 35.1486082693964 -15.6771935231571, 35.1486585317069 -15.6771849359741))",5GPQ84FX+4FJ2
194637,-15.67066125,35.14585258,34.8734,0.812,"POLYGON((35.1458888623654 -15.6706456592632, 35.1458473511019 -15.6706231292165, 35.145816294206 -15.6706768411882, 35.1458578054787 -15.6706993712394, 35.1458888623654 -15.6706456592632))",5GPQ84HW+P8QF
209753,-15.67781293,35.14924198,24.2692,0.7832,"POLYGON((35.1492737002478 -15.6778063455862, 35.1492360939213 -15.6777820153098, 35.1492102510591 -15.6778195068148, 35.1492478573912 -15.6778438370956, 35.1492737002478 -15.6778063455862))",5GPQ84CX+VMHG
218871,-15.67348318,35.13996854,23.6631,0.7099,"POLYGON((35.1399914411212 -15.6735060913217, 35.1399835916722 -15.6734548197177, 35.139945657581 -15.6734602708758, 35.1399535070212 -15.6735115424823, 35.1399914411212 -15.6735060913217))",5GPQ84GQ+JX4Q
244963,-15.67515762,35.13645617,70.4082,0.7936,"POLYGON((35.1364227320628 -15.6751048084425, 35.1363932279177 -15.6751466483509, 35.1364896038042 -15.6752104380389, 35.1365191079364 -15.6751685981199, 35.1364227320628 -15.6751048084425))",5GPQ84FP+WHPP
258710,-15.67825941,35.14876085,30.9355,0.7733,"POLYGON((35.1487908176045 -15.6782388044664, 35.1487432115971 -15.6782281824049, 35.148730888605 -15.6782800200686, 35.1487784946242 -15.6782906421328, 35.1487908176045 -15.6782388044664))",5GPQ84CX+MGRM
275462,-15.67785286,35.14869058,39.0908,0.8247,"POLYGON((35.1487297284447 -15.6778691533394, 35.1487203074647 -15.6778232861515, 35.1486514420061 -15.6778365623378, 35.1486608629721 -15.6778824295304, 35.1487297284447 -15.6778691533394))",5GPQ84CX+VF4R
280637,-15.67120384,35.13360735,26.0517,0.7741,"POLYGON((35.1336368297997 -15.6712202587998, 35.1336302076388 -15.6711794487092, 35.133577878257 -15.6711874191869, 35.1335845004081 -15.6712282292801, 35.1336368297997 -15.6712202587998))",5GPQ84HM+GC9V
281614,-15.67787212,35.14902091,30.8584,0.7949,"POLYGON((35.1490360386179 -15.6779084950044, 35.1490428256815 -15.6778391348178, 35.149005785634 -15.677835732915, 35.1489989985578 -15.6779050931018, 35.1490360386179 -15.6779084950044))",5GPQ84CX+VJ24
293264,-15.67768363,35.1371049,69.5248,0.746,"POLYGON((35.1371451685051 -15.6776389976948, 35.137091682507 -15.6776257559015, 35.1370646461592 -15.6777282550332, 35.1371181321839 -15.67774149683, 35.1371451685051 -15.6776389976948))",5GPQ84CP+WRHM
294128,-15.67180169,35.13429409,17.3092,0.7304,"POLYGON((35.1343167618261 -15.6718191383292, 35.1343001400841 -15.6717742655462, 35.1342714348338 -15.671784246203, 35.1342880565708 -15.6718291189891, 35.1343167618261 -15.6718191383292))",5GPQ84HM+7PFV
300147,-15.67275828,35.13446572,87.5238,0.7564,"POLYGON((35.1345338089158 -15.6727498223258, 35.134418294872 -15.6727101846036, 35.1343976208411 -15.672766737018, 35.1345131349156 -15.6728063747488, 35.1345338089158 -15.6727498223258))",5GPQ84GM+VQWQ
304904,-15.6771801,35.13723812,52.1887,0.7601,"POLYGON((35.137285668661 -15.6771699607159, 35.1372423502692 -15.677133097726, 35.1371905556691 -15.6771902255099, 35.1372338740669 -15.6772270885089, 35.137285668661 -15.6771699607159))",5GPQ84FP+4VHP
315946,-15.6731424,35.14216882,28.6481,0.7405,"POLYGON((35.1422041429199 -15.6731452093503, 35.142176990746 -15.6731089842695, 35.1421334960723 -15.6731395848615, 35.1421606482439 -15.6731758099482, 35.1422041429199 -15.6731452093503))",5GPQ84GR+PVV7
316085,-15.67677009,35.13837845,38.0986,0.6119,"POLYGON((35.1384178797488 -15.6767521756164, 35.1383742765094 -15.6767201339582, 35.1383602934299 -15.6767379942935, 35.1383786866249 -15.6767515104587, 35.1383397800317 -15.6768012051355, 35.1383649900822 -15.676819730635, 35.1384178797488 -15.6767521756164))",5GPQ84FQ+79R2
327958,-15.67179595,35.13378459,73.7515,0.833,"POLYGON((35.1338325399835 -15.6718270148266, 35.1338020949171 -15.6717426987851, 35.1337366310703 -15.671764886491, 35.1337670761159 -15.6718492025442, 35.1338325399835 -15.6718270148266))",5GPQ84HM+7GM2
340084,-15.67087913,35.13361783,36.9645,0.7651,"POLYGON((35.1336283750409 -15.6709154497308, 35.1336281422829 -15.6708930411126, 35.1336464880866 -15.6708928622431, 35.1336460254027 -15.6708483179688, 35.1335935137798 -15.6708488299467, 35.1335942092042 -15.67091578284, 35.1336283750409 -15.6709154497308))",5GPQ84HM+JCXX
352256,-15.67223066,35.13466827,9.9265,0.6864,"POLYGON((35.134687215606 -15.6722388513628, 35.1346769847438 -15.6722124174107, 35.1346493292846 -15.6722224643422, 35.1346595601439 -15.672248898296, 35.134687215606 -15.6722388513628))",5GPQ84HM+4V3M
353929,-15.67665258,35.14393598,8.8172,0.6507,"POLYGON((35.1439510125922 -15.6766647741444, 35.1439471407599 -15.676636978976, 35.1439209701183 -15.6766404006991, 35.1439248419473 -15.6766681958685, 35.1439510125922 -15.6766647741444))",5GPQ84FV+8HMX
362885,-15.67357968,35.13804808,40.3312,0.6998,"POLYGON((35.1380886645924 -15.6735665218257, 35.1380472132956 -15.6735382227869, 35.1380074913122 -15.673592835528, 35.1380489426168 -15.6736211345742, 35.1380886645924 -15.6735665218257))",5GPQ84GQ+H67W
