,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
590,-16.92877904,35.26336518,133.0841,0.8071,"POLYGON((35.2634471593021 -16.9287657897104, 35.2633097994424 -16.9287193732048, 35.2632832038108 -16.9287922955007, 35.2634205637209 -16.9288387120202, 35.2634471593021 -16.9287657897104))",5GMQ37C7+F8QW
1462,-16.91645662,35.26689493,14.4101,0.7194,"POLYGON((35.2669089298771 -16.916476754063, 35.2669152506919 -16.916442332794, 35.2668809330193 -16.9164364931705, 35.2668746121981 -16.9164709144391, 35.2669089298771 -16.916476754063))",5GMQ37M8+CQ6P
6413,-16.92662144,35.25830813,79.1952,0.629,"POLYGON((35.25835781841 -16.9265916528403, 35.2582643884411 -16.9265599920212, 35.258250381102 -16.9265982914824, 35.2583114869471 -16.9266189985595, 35.2582845745506 -16.9266925836065, 35.2583168987049 -16.9267035373555, 35.25835781841 -16.9265916528403))",5GMQ37F5+9835
8785,-16.91774257,35.26032711,53.4565,0.7431,"POLYGON((35.2603673440419 -16.917716196755, 35.2602944504291 -16.9177078225766, 35.2602868725076 -16.9177689465179, 35.2603597661443 -16.9177773206962, 35.2603673440419 -16.917716196755))",5GMQ37J6+W447
10533,-16.92840021,35.25486834,40.7407,0.8266,"POLYGON((35.2549042889803 -16.9283787385265, 35.2548457958644 -16.9283657589308, 35.2548324054266 -16.9284216706631, 35.2548908985603 -16.9284346502605, 35.2549042889803 -16.9283787385265))",5GMQ37C3+JWQX
14998,-16.92132532,35.25459053,51.1606,0.789,"POLYGON((35.2546407817496 -16.9213233434863, 35.2545655860235 -16.921283280772, 35.2545402704656 -16.9213273096882, 35.254615466206 -16.9213673724101, 35.2546407817496 -16.9213233434863))",5GMQ37H3+FR8X
15025,-16.91973759,35.26347912,28.4661,0.6398,"POLYGON((35.2634314376729 -16.9197456100901, 35.263523909986 -16.9197552536722, 35.2635268047704 -16.9197295322039, 35.2634343324701 -16.9197198886216, 35.2634314376729 -16.9197456100901))",5GMQ37J7+495F
18600,-16.91557354,35.26966828,17.393,0.7498,"POLYGON((35.2696869230603 -16.9155935665938, 35.2696848182185 -16.9155518731394, 35.2696496362167 -16.9155535190109, 35.2696517410508 -16.9155952124666, 35.2696869230603 -16.9155935665938))",5GMQ37M9+QVF3
18687,-16.91689509,35.26616965,35.8225,0.8352,"POLYGON((35.2661937982144 -16.9169255738384, 35.2661979891786 -16.9168681687311, 35.2661454956741 -16.9168646174219, 35.2661413046926 -16.91692202253, 35.2661937982144 -16.9169255738384))",5GMQ37M8+6FV3
23231,-16.91686344,35.2687163,70.7402,0.7491,"POLYGON((35.2687697 -16.9168431, 35.2686784 -16.9168219, 35.2686629 -16.9168838, 35.2687542 -16.916905, 35.2687697 -16.9168431))",5GMQ37M9+7F4H
23484,-16.92158089,35.26795441,54.4801,0.7792,"POLYGON((35.2679922530742 -16.9215510572023, 35.2679230204312 -16.9215447923219, 35.267916580776 -16.9216107334931, 35.267985813443 -16.9216169983732, 35.2679922530742 -16.9215510572023))",5GMQ37H9+958P
24188,-16.91108566,35.25318011,60.0363,0.8009,"POLYGON((35.2532493737 -16.9110746228624, 35.2531154574377 -16.9110593453961, 35.2531108567322 -16.9110967177842, 35.2532447730213 -16.9111119952503, 35.2532493737 -16.9110746228624))",5GMQ37Q3+H77H
26272,-16.91437972,35.26425355,21.7066,0.7704,"POLYGON((35.2642844250469 -16.914366302307, 35.2642247692573 -16.9143625074687, 35.2642226669714 -16.914393132774, 35.2642823227708 -16.9143969276122, 35.2642844250469 -16.914366302307))",5GMQ37P7+6PRR
30009,-16.92409506,35.26840938,21.8798,0.7929,"POLYGON((35.2684236211433 -16.9241230080207, 35.2684304233694 -16.9240714163189, 35.2683951390929 -16.9240671057189, 35.268388336857 -16.9241186974206, 35.2684236211433 -16.9241230080207))",5GMQ37G9+9972
30562,-16.92865216,35.25863034,74.6031,0.8257,"POLYGON((35.2586972253116 -16.9286672699369, 35.2586893801234 -16.928618346769, 35.2585634633506 -16.9286370551024, 35.2585713085082 -16.9286859782789, 35.2586972253116 -16.9286672699369))",5GMQ37C5+GFJR
33006,-16.92615876,35.25452522,18.7722,0.6983,"POLYGON((35.2545483427937 -16.9261771916959, 35.2545520635715 -16.926145833716, 35.2545021062672 -16.9261403413372, 35.2544983854811 -16.9261716993173, 35.2545483427937 -16.9261771916959))",5GMQ37F3+GRJQ
35091,-16.92891922,35.25529081,76.3275,0.8555,"POLYGON((35.2553477934961 -16.9289093845866, 35.2552811990416 -16.9288642617671, 35.2552338166378 -16.9289290537385, 35.2553004111078 -16.9289741765718, 35.2553477934961 -16.9289093845866))",5GMQ37C4+C4M7
37023,-16.91941865,35.26289169,85.9713,0.8565,"POLYGON((35.2629387981887 -16.9193745361189, 35.2628745215446 -16.9193575858055, 35.2628445895112 -16.9194627621889, 35.2629088661908 -16.9194797125074, 35.2629387981887 -16.9193745361189))",5GMQ37J7+65J8
40814,-16.92228127,35.25913524,32.0465,0.6567,"POLYGON((35.2591581159931 -16.922313225466, 35.2591525053982 -16.9222461998928, 35.2591123464396 -16.9222493147888, 35.2591179570202 -16.9223163403648, 35.2591581159931 -16.922313225466))",5GMQ37H5+3MJM
