,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
5958434,-11.02054028,33.8545221,13.4307,0.6429,"POLYGON((33.8545458356882 -11.0205385874202, 33.8545167808444 -11.0205173612844, 33.8544983498575 -11.0205419848223, 33.8545274047028 -11.020563210959, 33.8545458356882 -11.0205385874202))",5GWMXVH3+QRJ8
5958696,-11.02699512,33.85030756,43.5036,0.8248,"POLYGON((33.8503495875205 -11.0270163553529, 33.8503494647799 -11.0269736434147, 33.8502655391801 -11.0269738787826, 33.8502656619088 -11.0270165907217, 33.8503495875205 -11.0270163553529))",5GWMXVF2+6435
5959705,-11.0264142,33.8553205,24.6644,0.7898,"POLYGON((33.8553484822152 -11.0264303686566, 33.8553307117829 -11.0263837945378, 33.855292504213 -11.0263980223914, 33.8553102746404 -11.0264445965128, 33.8553484822152 -11.0264303686566))",5GWMXVF4+C4PF
5960158,-11.01481932,33.85044911,48.2068,0.8088,"POLYGON((33.8504698259555 -11.014772800303, 33.8504268149381 -11.0147735192374, 33.8504283959859 -11.0148658419131, 33.850471407016 -11.0148651229773, 33.8504698259555 -11.014772800303))",5GWMXVP2+35G7
5960171,-11.0178557,33.85460817,69.0451,0.7935,"POLYGON((33.8546570146128 -11.0178285254765, 33.8545954474154 -11.0178086078138, 33.8545827643852 -11.0178468723334, 33.8545635698393 -11.0178406626842, 33.8545521510388 -11.0178751130255, 33.8546329127986 -11.0179012403413, 33.8546570146128 -11.0178285254765))",5GWMXVJ3+VR5M
5960635,-11.02625753,33.85151401,86.951,0.8204,"POLYGON((33.8515647944907 -11.0262246633078, 33.8514904393004 -11.0262022501183, 33.851463213552 -11.0262904005525, 33.8515375687631 -11.0263128137467, 33.8515647944907 -11.0262246633078))",5GWMXVF2+FJRM
5960650,-11.02520543,33.85513377,15.9217,0.7008,"POLYGON((33.855159940781 -11.0252164315983, 33.8551578676853 -11.0251904978392, 33.8551075937607 -11.0251944201003, 33.8551096668521 -11.0252203538603, 33.855159940781 -11.0252164315983))",5GWMXVF4+W36M
5961369,-11.0235094,33.85221834,35.0847,0.7784,"POLYGON((33.8522406433207 -11.0235403885206, 33.8522457642231 -11.0234827096986, 33.8521960260978 -11.0234783998169, 33.8521909051858 -11.0235360786388, 33.8522406433207 -11.0235403885206))",5GWMXVG2+HVWQ
5963845,-11.02655609,33.85286894,44.241,0.807,"POLYGON((33.8529137185063 -11.026547741321, 33.8528408538561 -11.0265206295159, 33.8528241497228 -11.026564444084, 33.852897014383 -11.0265915558922, 33.8529137185063 -11.026547741321))",5GWMXVF3+94HQ
5964752,-11.02364739,33.85760425,46.8702,0.7584,"POLYGON((33.8575981399936 -11.0235918027319, 33.8575650772729 -11.023607033429, 33.8576103636371 -11.0237029804028, 33.8576434263674 -11.0236877496988, 33.8575981399936 -11.0235918027319))",5GWMXVG5+G2X3
5965500,-11.025225,33.85371235,9.4963,0.6016,"POLYGON((33.8537279179259 -11.0252372797424, 33.8537255340278 -11.0252102641348, 33.8536967884663 -11.0252127397534, 33.8536991723618 -11.0252397553614, 33.8537279179259 -11.0252372797424))",5GWMXVF3+WF85
5966186,-11.01275006,33.84944554,58.576,0.7788,"POLYGON((33.84948631837 -11.0127221918143, 33.8494221069478 -11.012706889589, 33.8494047644426 -11.0127779204222, 33.8494689758798 -11.0127932226502, 33.84948631837 -11.0127221918143))",5GWMXRPX+VQWV
5966419,-11.02663849,33.85526146,24.5916,0.8136,"POLYGON((33.8552857173539 -11.0266595447916, 33.8552780648091 -11.0266111314076, 33.855237206549 -11.0266174345357, 33.8552448590873 -11.0266658479213, 33.8552857173539 -11.0266595447916))",5GWMXVF4+84RF
5966544,-11.02497194,33.85442002,73.6185,0.7198,"POLYGON((33.8544666749615 -11.0250022398755, 33.854458422156 -11.0249318827466, 33.8543733465848 -11.0249416222954, 33.8543815993705 -11.0250119794279, 33.8544666749615 -11.0250022398755))",5GWMXVG3+2Q73
5966777,-11.02628307,33.85457181,83.883,0.8257,"POLYGON((33.8546224 -11.0263143, 33.8546121 -11.0262396, 33.8545212 -11.0262519, 33.8545315 -11.0263265, 33.8546224 -11.0263143))",5GWMXVF3+FRPM
5966875,-11.02295878,33.85557224,23.8888,0.6566,"POLYGON((33.8556002373365 -11.0229838688555, 33.855569862526 -11.0229215009371, 33.8555442344884 -11.0229336828268, 33.8555746092949 -11.0229960507482, 33.8556002373365 -11.0229838688555))",5GWMXVG4+R68M
5967179,-11.02733205,33.85361227,25.413,0.7129,"POLYGON((33.8536239737801 -11.0273658454579, 33.8536331556626 -11.0273028896204, 33.8536005705788 -11.0272982514284, 33.8535913886886 -11.0273612072654, 33.8536239737801 -11.0273658454579))",5GWMXVF3+3C9P
5968121,-11.02048558,33.85091451,11.1132,0.6143,"POLYGON((33.8509290111465 -11.0205018420873, 33.8509264803786 -11.0204674254583, 33.8509000138892 -11.020469324937, 33.8509025446539 -11.0205037415665, 33.8509290111465 -11.0205018420873))",5GWMXVH2+R93F
5969017,-11.0261454,33.85466355,79.3836,0.8467,"POLYGON((33.8547178737848 -11.0261687253556, 33.8547038030083 -11.0261024802904, 33.8546092262486 -11.0261220861608, 33.8546232970054 -11.0261883312318, 33.8547178737848 -11.0261687253556))",5GWMXVF3+GVV2
5969671,-11.02403359,33.85670277,43.9759,0.7764,"POLYGON((33.8567438794998 -11.0240469452208, 33.8567243599325 -11.0239965333986, 33.8566616564422 -11.0240202292985, 33.856681176001 -11.0240706411252, 33.8567438794998 -11.0240469452208))",5GWMXVG4+9MPM
5969689,-11.02524647,33.85219354,45.0732,0.7788,"POLYGON((33.852229110488 -11.0252206855177, 33.8521775788482 -11.025205834513, 33.8521579661844 -11.0252722538893, 33.8522094978351 -11.0252871048965, 33.852229110488 -11.0252206855177))",5GWMXVF2+WV42
5970469,-11.0228326,33.85417242,19.3946,0.767,"POLYGON((33.8541987103956 -11.022843321258, 33.8541838107008 -11.0228068583757, 33.8541461248656 -11.0228218881292, 33.8541610245566 -11.0228583510137, 33.8541987103956 -11.022843321258))",5GWMXVG3+VM7P
5970782,-11.0275386,33.85366631,31.9727,0.7903,"POLYGON((33.8536869908964 -11.0275690864659, 33.8536908237394 -11.0275110292717, 33.8536456378307 -11.0275081178717, 33.8536418049789 -11.0275661750659, 33.8536869908964 -11.0275690864659))",5GWMXVC3+XFMF
5971105,-11.0203602,33.84969363,14.6576,0.691,"POLYGON((33.8497131925985 -11.0203754317282, 33.8497122193413 -11.020343829107, 33.8496740380433 -11.020344976756, 33.8496750112965 -11.0203765793777, 33.8497131925985 -11.0203754317282))",5GWMXRHX+VV4C
5971742,-11.01434592,33.8486784,22.274,0.7472,"POLYGON((33.8487099562489 -11.0143529452547, 33.8486992303084 -11.0143214711179, 33.848646856562 -11.0143388919092, 33.848657582498 -11.0143703660478, 33.8487099562489 -11.0143529452547))",5GWMXRPX+7F74
