,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
25276,-17.003059,35.18823377,44.7283,0.7908,"POLYGON((35.1882802506843 -17.0030530184623, 35.1882490699527 -17.0030163420278, 35.1881872763672 -17.0030649780207, 35.1882184570975 -17.0031016544652, 35.1882802506843 -17.0030530184623))",5GJQX5WQ+Q7HM
27785,-17.00239329,35.19011561,48.564,0.8364,"POLYGON((35.190152632341 -17.002366565293, 35.1900847834234 -17.0023600733825, 35.1900785883385 -17.0024200159598, 35.190146437278 -17.0024265078698, 35.190152632341 -17.002366565293))",5GJQX5XR+22X8
44847,-17.00444729,35.18526534,28.3696,0.7143,"POLYGON((35.1852873323756 -17.0044739341104, 35.1852913182116 -17.0044242261264, 35.1852433347617 -17.0044206641232, 35.1852393489133 -17.0044703721076, 35.1852873323756 -17.0044739341104))",5GJQX5WP+64C3
51885,-16.99901582,35.19819562,19.923,0.7458,"POLYGON((35.198218612342 -16.999033758615, 35.1982131362111 -16.9989928501459, 35.1981726202883 -16.9989978714924, 35.1981780964109 -16.9990387799638, 35.198218612342 -16.999033758615))",5GMQ252X+97W7
76168,-17.00073657,35.19779334,11.1744,0.7005,"POLYGON((35.1978086634769 -17.0007211476869, 35.1977765468786 -17.0007226342639, 35.1977780146414 -17.0007519921568, 35.1978101312447 -17.000750505579, 35.1978086634769 -17.0007211476869))",5GJQX5XX+P43F
76499,-17.00729651,35.18379326,23.1232,0.7871,"POLYGON((35.1838128155836 -17.0073207401687, 35.1838178334052 -17.007276957075, 35.1837737025118 -17.0072722749023, 35.1837686846798 -17.0073160579962, 35.1838128155836 -17.0073207401687))",5GJQX5VM+3GM3
82480,-16.9977364,35.19548995,37.778,0.8453,"POLYGON((35.195530159317 -16.9977298027937, 35.1954804147945 -16.9976982342656, 35.1954497358025 -16.9977429924226, 35.1954994803334 -16.9977745609569, 35.195530159317 -16.9977298027937))",5GMQ252W+W55G
85700,-16.9974885,35.19374675,19.5251,0.6945,"POLYGON((35.1937690214553 -16.997506802112, 35.193765774668 -16.9974670640125, 35.1937244759684 -16.9974701881052, 35.1937277227472 -16.9975099262064, 35.1937690214553 -16.997506802112))",5GMQ253V+2F5H
94395,-16.99990936,35.19941979,14.821,0.6769,"POLYGON((35.1994343307132 -16.999931567361, 35.199432977335 -16.9998863862875, 35.1994052574412 -16.9998871550338, 35.1994066108129 -16.9999323361082, 35.1994343307132 -16.999931567361))",5GMQ252X+2QMM
123417,-17.00770067,35.18463297,39.0727,0.8023,"POLYGON((35.1846737636838 -17.0076935039345, 35.1846278156633 -17.0076610782927, 35.1845921672907 -17.0077078422623, 35.1846381153187 -17.0077402679111, 35.1846737636838 -17.0076935039345))",5GJQX5RM+WV6V
133389,-17.00178057,35.18512663,33.905,0.7946,"POLYGON((35.1851605396317 -17.0017986414485, 35.1851408747343 -17.0017458829489, 35.1850927177592 -17.0017625009806, 35.1851123826461 -17.0018152594862, 35.1851605396317 -17.0017986414485))",5GJQX5XP+73JJ
137324,-17.00509922,35.18355497,49.6531,0.7864,"POLYGON((35.1836000925423 -17.0050751173044, 35.183560327166 -17.0050498332647, 35.1835098428232 -17.0051233389591, 35.1835496082105 -17.0051486230075, 35.1836000925423 -17.0050751173044))",5GJQX5VM+XC75
156169,-17.0100359,35.18351871,26.0534,0.7767,"POLYGON((35.1835435636273 -17.0100580393809, 35.1835430444289 -17.0100132538746, 35.1834938485135 -17.0100137818358, 35.1834943677004 -17.0100585673436, 35.1835435636273 -17.0100580393809))",5GJQX5QM+XCJG
173097,-17.00567292,35.184545,9.7231,0.6988,"POLYGON((35.1845603395462 -17.0056864212963, 35.1845566489658 -17.0056563510206, 35.1845296779581 -17.0056594155034, 35.1845333685344 -17.00568948578, 35.1845603395462 -17.0056864212963))",5GJQX5VM+PRM3
