,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
11715,-15.39329775,35.3763938,13.7979,0.6187,"POLYGON((35.3764127086769 -15.3933127343771, 35.376409044809 -15.393279239371, 35.3763748734162 -15.3932827575221, 35.376378537279 -15.3933162525294, 35.3764127086769 -15.3933127343771))",5GPQJ94G+MHJ4
15890,-15.39937738,35.37410219,59.2167,0.7822,"POLYGON((35.3741295923723 -15.399418701511, 35.3741429872446 -15.3993482588716, 35.374074787508 -15.3993360534491, 35.3740613926123 -15.3994064960875, 35.3741295923723 -15.399418701511))",5GPQJ92F+6JXV
23624,-15.39967229,35.38755591,40.0423,0.7812,"POLYGON((35.3875743671391 -15.3997314917501, 35.3875652340402 -15.3996111006939, 35.3875374825597 -15.3996130821066, 35.387546615643 -15.3997334731661, 35.3875743671391 -15.3997314917501))",5GPQJ92Q+42M5
24518,-15.39637726,35.38620693,49.8388,0.8214,"POLYGON((35.3862215814368 -15.3964206627706, 35.3862469925576 -15.396353261654, 35.3861922818589 -15.3963338479421, 35.3861668707208 -15.3964012490548, 35.3862215814368 -15.3964206627706))",5GPQJ93P+CFWW
28743,-15.40631877,35.38929505,22.2164,0.7353,"POLYGON((35.3893132514064 -15.4063450620038, 35.3893115828314 -15.4062914688123, 35.3892768381039 -15.4062924868432, 35.3892785066701 -15.4063460800362, 35.3893132514064 -15.4063450620038))",5GPQH9VQ+FPF7
33172,-15.39411513,35.37794487,37.9496,0.6781,"POLYGON((35.3779708518896 -15.3941452957769, 35.3779750212795 -15.3940888692784, 35.3779188913572 -15.3940849656025, 35.3779147219519 -15.3941413921023, 35.3779708518896 -15.3941452957769))",5GPQJ94H+9546
33238,-15.4072373,35.38329305,36.4352,0.7963,"POLYGON((35.383319056091 -15.407267899233, 35.3833141232095 -15.4072033274439, 35.3832670446812 -15.4072067120915, 35.3832719775487 -15.4072712838838, 35.383319056091 -15.407267899233))",5GPQH9VM+483F
38488,-15.40107647,35.38328374,41.2522,0.8123,"POLYGON((35.3833124007806 -15.4011069924484, 35.3833196546797 -15.4010543335488, 35.3832550894881 -15.4010459629164, 35.383247835572 -15.4010986218159, 35.3833124007806 -15.4011069924484))",5GPQH9XM+H87R
39555,-15.39886945,35.38704449,42.9403,0.7553,"POLYGON((35.3870815745244 -15.398848101328, 35.3870246070111 -15.3988323226029, 35.3870074006509 -15.3988907899056, 35.3870643681801 -15.3989065686329, 35.3870815745244 -15.398848101328))",5GPQJ92P+FR37
39896,-15.3919544,35.3868216,58.6578,0.8096,"POLYGON((35.3868169042464 -15.3919013805112, 35.3867730050024 -15.3919297185084, 35.3868262886164 -15.3920074111085, 35.3868701878665 -15.3919790730997, 35.3868169042464 -15.3919013805112))",5GPQJ95P+6P8V
