,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
674,-15.67528385,35.13664185,92.1075,0.7658,"POLYGON((35.1367085114287 -15.6752917753999, 35.1366180886032 -15.6752229937363, 35.1365751895222 -15.6752759286982, 35.1366656123612 -15.6753447103779, 35.1367085114287 -15.6752917753999))",5GPQ84FP+VMJP
5215,-15.66945654,35.14259304,45.2717,0.8206,"POLYGON((35.1426347051088 -15.6694412699392, 35.1425712789062 -15.6694188769009, 35.1425513715133 -15.669471804765, 35.1426147977316 -15.6694941978072, 35.1426347051088 -15.6694412699392))",5GPQ84JV+628Q
6113,-15.66672177,35.14281855,32.7682,0.7365,"POLYGON((35.1428500482324 -15.6667436491036, 35.1428296771084 -15.6666857907524, 35.1427870632088 -15.6666998747616, 35.1428074343233 -15.666757733118, 35.1428500482324 -15.6667436491036))",5GPQ84MV+8482
7918,-15.68044715,35.14162168,52.5901,0.7998,"POLYGON((35.1416568827604 -15.680478625158, 35.1416499258724 -15.6804096642497, 35.1415864700106 -15.6804156725293, 35.141593426878 -15.6804846334425, 35.1416568827604 -15.680478625158))",5GPQ849R+RJH5
16934,-15.67971356,35.14263028,84.3158,0.8128,"POLYGON((35.1426878713983 -15.6797412939934, 35.1426825218104 -15.6796772275098, 35.1425726860762 -15.6796858355027, 35.1425780356313 -15.6797499019932, 35.1426878713983 -15.6797412939934))",5GPQ84CV+436C
18132,-15.67876176,35.14652489,47.8323,0.8365,"POLYGON((35.146564122259 -15.6787841689688, 35.1465491052752 -15.6787243801947, 35.1464856576309 -15.678739337476, 35.1465006745984 -15.6787991262565, 35.146564122259 -15.6787841689688))",5GPQ84CW+FJRH
33540,-15.67290877,35.13433012,64.1998,0.8336,"POLYGON((35.134381600794 -15.6728973412974, 35.1343219333816 -15.6728582142124, 35.1342786294558 -15.6729201991925, 35.134338296881 -15.672959326288, 35.134381600794 -15.6728973412974))",5GPQ84GM+RPPP
41194,-15.68155801,35.14112054,25.5359,0.8151,"POLYGON((35.1411511135627 -15.6815708460849, 35.1411314928486 -15.6815275207006, 35.1410899729579 -15.6815451685105, 35.1411095936659 -15.6815884938992, 35.1411511135627 -15.6815708460849))",5GPQ849R+9CHQ
45185,-15.66937177,35.14210021,58.2106,0.721,"POLYGON((35.1421412737982 -15.6693344620988, 35.1420944040727 -15.6693175107489, 35.1420591243295 -15.6694090754863, 35.1421059940754 -15.6694260268407, 35.1421412737982 -15.6693344620988))",5GPQ84JR+7R52
56564,-15.6727687,35.13539122,43.5143,0.7166,"POLYGON((35.1354350238548 -15.6727583930776, 35.1353976176814 -15.672725470958, 35.1353474189959 -15.6727790072093, 35.1353848251743 -15.6728119293361, 35.1354350238548 -15.6727583930776))",5GPQ84GP+V5R8
