,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
17057,-16.11187605,35.1470141,40.9501,0.8012,"POLYGON((35.1470341219623 -16.1119133734997, 35.1470437910153 -16.1118453368612, 35.14699406052 -16.1118387322724, 35.1469843914494 -16.1119067689107, 35.1470341219623 -16.1119133734997))",5GMQV4QW+6RRV
19417,-16.1005928,35.14360509,45.5906,0.6515,"POLYGON((35.1435846244599 -16.1006357284628, 35.1436021283942 -16.1006113843851, 35.1436187519035 -16.100622555495, 35.1436511354928 -16.1005775171046, 35.1436080091008 -16.1005485358759, 35.1435581215684 -16.1006179183359, 35.1435846244599 -16.1006357284628))",5GMQV4XV+QC97
33603,-16.10529617,35.14370623,39.984,0.8126,"POLYGON((35.1437477221665 -16.1053061146731, 35.1437286473057 -16.1052609801501, 35.1436647398238 -16.105286221621, 35.1436838146742 -16.1053313561511, 35.1437477221665 -16.1053061146731))",5GMQV4VV+VFP4
40129,-16.11286247,35.14659022,38.0731,0.728,"POLYGON((35.1466201482885 -16.1128344771069, 35.1465713425734 -16.1128265836714, 35.1465602862631 -16.112890467604, 35.146609091994 -16.1128983610403, 35.1466201482885 -16.1128344771069))",5GMQV4PW+VJ4H
44053,-16.1030115,35.1432698,9.0908,0.6038,"POLYGON((35.1432853237642 -16.1030235382322, 35.1432812525846 -16.1029957586538, 35.1432542467831 -16.1029994575504, 35.1432583179592 -16.1030272371298, 35.1432853237642 -16.1030235382322))",5GMQV4WV+Q8RG
45178,-16.10074178,35.14128806,21.9912,0.7327,"POLYGON((35.1413189740829 -16.1007450967565, 35.1412958846601 -16.1007126760786, 35.1412571477605 -16.1007384598566, 35.1412802371811 -16.100770880539, 35.1413189740829 -16.1007450967565))",5GMQV4XR+PG36
52374,-16.11280978,35.14141418,299.8115,0.8004,"POLYGON((35.1415431780876 -16.1128945262765, 35.1415303329064 -16.1128862320006, 35.1415558367307 -16.1128493219973, 35.1413158190694 -16.1126943396486, 35.1412668322315 -16.1127652349174, 35.1415196951385 -16.1129285115906, 35.1415431780876 -16.1128945262765))",5GMQV4PR+VHFM
53090,-16.10039364,35.14341612,37.5222,0.7162,"POLYGON((35.143452048432 -16.1004131694082, 35.1434256792365 -16.1003548818633, 35.1433801905368 -16.1003741152973, 35.143406559723 -16.1004324028492, 35.143452048432 -16.1004131694082))",5GMQV4XV+R9V7
75063,-16.09883968,35.15042422,10.6985,0.6548,"POLYGON((35.1504436162607 -16.0988488079064, 35.150433490664 -16.098820828292, 35.1504048134918 -16.0988305279036, 35.1504149390853 -16.0988585075196, 35.1504436162607 -16.0988488079064))",5GMQW522+F57G
76195,-16.09893782,35.14467361,44.9806,0.8423,"POLYGON((35.1447185528742 -16.0989294344983, 35.1446814456102 -16.098894232912, 35.1446286810965 -16.0989462178264, 35.1446657883635 -16.0989814194219, 35.1447185528742 -16.0989294344983))",5GMQW42V+CVFG
77025,-16.09772565,35.1443197,20.1575,0.6201,"POLYGON((35.1443211366325 -16.0976969427835, 35.1442904033651 -16.0977207116824, 35.1443182613895 -16.097754377885, 35.1443489946578 -16.0977306089821, 35.1443211366325 -16.0976969427835))",5GMQW42V+WP4R
78030,-16.09865853,35.14811731,16.7877,0.7363,"POLYGON((35.1481206857616 -16.0986321634408, 35.1480917647864 -16.0986487169459, 35.1481139221125 -16.098684897928, 35.1481428430903 -16.0986683444195, 35.1481206857616 -16.0986321634408))",5GMQW42X+G6QQ
79295,-16.10022718,35.14216339,30.7452,0.7549,"POLYGON((35.1421984003184 -16.1002168900752, 35.1421537739518 -16.1001930393906, 35.1421283730096 -16.1002374588721, 35.1421729993846 -16.100261309561, 35.1421984003184 -16.1002168900752))",5GMQV4XR+WV3R
82730,-16.09884238,35.14332771,23.7361,0.7357,"POLYGON((35.1433599713136 -16.098831442039, 35.1433327756956 -16.0988096954935, 35.1432954517086 -16.0988533205327, 35.1433226473296 -16.0988750670823, 35.1433599713136 -16.098831442039))",5GMQW42V+F887
100167,-16.10047771,35.14355043,17.289,0.6998,"POLYGON((35.1435794380839 -16.1004789266477, 35.1435385046929 -16.100452106689, 35.143521424512 -16.10047647043, 35.1435623579056 -16.1005032903922, 35.1435794380839 -16.1004789266477))",5GMQV4XV+RC3W
107889,-16.10533887,35.14560882,43.0488,0.8042,"POLYGON((35.1456515237346 -16.1053498602026, 35.1456316916549 -16.10530232958, 35.1455661172072 -16.1053279001044, 35.1455859492755 -16.1053754307345, 35.1456515237346 -16.1053498602026))",5GMQV4VW+V69F
109594,-16.1002375,35.14985168,45.0392,0.7146,"POLYGON((35.149847176456 -16.1001910729792, 35.1498087781703 -16.1002161908977, 35.149856182074 -16.1002839199962, 35.1498945803631 -16.1002588020696, 35.149847176456 -16.1001910729792))",5GMQV4XX+WW5F
132553,-16.09866251,35.15011741,41.925,0.7794,"POLYGON((35.1501543140665 -16.0986847742618, 35.1501493534513 -16.0986339736266, 35.1500804956508 -16.0986402579527, 35.1500854562491 -16.0986910585915, 35.1501543140665 -16.0986847742618))",5GMQW522+G2QH
140772,-16.09711711,35.14428031,18.816,0.6379,"POLYGON((35.1443077524063 -16.097130610048, 35.1443061924537 -16.0971009901574, 35.1442528566168 -16.0971036155418, 35.1442544165622 -16.0971332354336, 35.1443077524063 -16.097130610048))",5GMQW43V+5P29
154142,-16.10009443,35.14741752,27.9266,0.7114,"POLYGON((35.1474452031359 -16.1000739113283, 35.147397621676 -16.1000667243726, 35.1473898272328 -16.1001149537072, 35.1474374087045 -16.1001221406629, 35.1474452031359 -16.1000739113283))",5GMQV4XW+XX77
157843,-16.10012642,35.15050046,87.2868,0.7697,"POLYGON((35.1505574872369 -16.1001032503749, 35.1504833264488 -16.1000689559032, 35.1504434319755 -16.1001495858373, 35.1505175927903 -16.1001838803199, 35.1505574872369 -16.1001032503749))",5GMQV5X2+W6RR
160510,-16.09957844,35.1515278,24.0453,0.7406,"POLYGON((35.151556408349 -16.0995615754332, 35.151521871202 -16.0995465552329, 35.1514991901547 -16.0995952979458, 35.1515337273094 -16.0996103181491, 35.151556408349 -16.0995615754332))",5GMQW522+5J6X
168947,-16.09726956,35.14959497,21.5702,0.6985,"POLYGON((35.1496247826525 -16.0972767284123, 35.1496053595709 -16.0972415953698, 35.1495651610337 -16.0972623664315, 35.1495845841118 -16.0972974994786, 35.1496247826525 -16.0972767284123))",5GMQW43X+3RX6
174860,-16.10211736,35.14696206,17.5847,0.7561,"POLYGON((35.146976601201 -16.102140125674, 35.1469854562827 -16.1021030818776, 35.1469475217999 -16.1020946069471, 35.1469386667114 -16.1021316507428, 35.146976601201 -16.102140125674))",5GMQV4XW+5Q49
206509,-16.112199,35.14714356,40.184,0.7965,"POLYGON((35.1471774357902 -16.1121733245826, 35.14712960764 -16.1121596334627, 35.1471096883582 -16.1122246611244, 35.1471575165244 -16.1122383522469, 35.1471774357902 -16.1121733245826))",5GMQV4QW+4VC4
212380,-16.1120188,35.14696951,45.4142,0.7947,"POLYGON((35.1470061594985 -16.1119925537569, 35.1469550479542 -16.1119769835988, 35.1469328670136 -16.1120450270913, 35.1469839785748 -16.1120605972534, 35.1470061594985 -16.1119925537569))",5GMQV4QW+5QX6
218338,-16.10209972,35.1482797,11.0204,0.6526,"POLYGON((35.1482993788532 -16.1021090536257, 35.1482889611867 -16.1020805304204, 35.1482600422866 -16.1020904018162, 35.1482704599497 -16.1021189250235, 35.1482993788532 -16.1021090536257))",5GMQV4XX+5865
229276,-16.09820627,35.14353687,37.1617,0.7483,"POLYGON((35.1435744876601 -16.0981855334664, 35.1435373739854 -16.0981644122993, 35.1434992593192 -16.0982270088092, 35.1435363730027 -16.0982481299814, 35.1435744876601 -16.0981855334664))",5GMQW42V+PC7J
275217,-16.09905202,35.15014641,27.7162,0.7583,"POLYGON((35.1501753037763 -16.0990333070532, 35.1501289151899 -16.0990229763494, 35.1501175349627 -16.0990707370012, 35.1501639235602 -16.099081067706, 35.1501753037763 -16.0990333070532))",5GMQW522+93CW
275692,-16.09908563,35.14820816,46.131,0.8174,"POLYGON((35.1482248389622 -16.0991258802693, 35.1482487765267 -16.099067243209, 35.1481914763146 -16.0990453805844, 35.1481675387345 -16.0991040176402, 35.1482248389622 -16.0991258802693))",5GMQW42X+978G
281146,-16.1003599,35.15164226,158.6067,0.7704,"POLYGON((35.1517345578103 -16.1003364538803, 35.1516840531778 -16.1002769534204, 35.1515499574945 -16.1003833329269, 35.1516004621222 -16.1004428334196, 35.1517345578103 -16.1003364538803))",5GMQV5X2+VM2P
289825,-16.10300994,35.14171575,20.9562,0.6185,"POLYGON((35.1417444934035 -16.1029991684033, 35.141697036105 -16.1029862677943, 35.141687016305 -16.1030207164616, 35.1417344736117 -16.1030336170719, 35.1417444934035 -16.1029991684033))",5GMQV4WR+QMWQ
291594,-16.10146021,35.14140321,26.2222,0.683,"POLYGON((35.1413935180023 -16.1014253958894, 35.1413681137516 -16.1014480169539, 35.1414129016276 -16.1014950259939, 35.1414383058776 -16.1014724049237, 35.1413935180023 -16.1014253958894))",5GMQV4XR+CH6H
310088,-16.09947594,35.14910996,9.69,0.6378,"POLYGON((35.1491249988735 -16.0994895393942, 35.1491224516353 -16.099460119552, 35.14909491854 -16.099462347578, 35.1490974657743 -16.0994917674211, 35.1491249988735 -16.0994895393942))",5GMQW42X+6J5W
313626,-16.09842634,35.14340856,27.002,0.8192,"POLYGON((35.1434409005479 -16.0984138310023, 35.1434040834941 -16.0983929379308, 35.1433762042604 -16.0984388544048, 35.1434130213208 -16.0984597474808, 35.1434409005479 -16.0984138310023))",5GMQW42V+J9FR
314283,-16.10332001,35.14133919,19.0019,0.7165,"POLYGON((35.1413717270738 -16.1033185687315, 35.1413176810194 -16.1032963685788, 35.1413066621162 -16.1033214392307, 35.1413607081773 -16.1033436393852, 35.1413717270738 -16.1033185687315))",5GMQV4WR+MGG5
332091,-16.11384727,35.1423094,113.5115,0.86,"POLYGON((35.1423711289351 -16.1137981477424, 35.1423092454006 -16.1137699863018, 35.1422476887159 -16.1138963924042, 35.1423095722856 -16.1139245538586, 35.1423711289351 -16.1137981477424))",5GMQV4PR+FW75
332574,-16.10139442,35.15029268,32.8417,0.8178,"POLYGON((35.1503314936415 -16.1014005078013, 35.1502837647949 -16.1013574037813, 35.1502538763811 -16.1013883347729, 35.1503016052303 -16.1014314387994, 35.1503314936415 -16.1014005078013))",5GMQV5X2+C4V7
340130,-16.11338544,35.1449974,45.6289,0.7793,"POLYGON((35.1450278289253 -16.1134174946008, 35.1450240533328 -16.113350395527, 35.1449669745486 -16.1133533968781, 35.1449707501223 -16.1134204959551, 35.1450278289253 -16.1134174946008))",5GMQV4PV+JXXH
351997,-16.09922157,35.14977335,42.4449,0.6884,"POLYGON((35.1497618303781 -16.0992656111946, 35.1498177746821 -16.0992067623373, 35.1497848608239 -16.0991775185136, 35.1497289165167 -16.0992363673616, 35.1497618303781 -16.0992656111946))",5GMQW42X+8W64
360349,-16.10046403,35.15195443,162.5002,0.8419,"POLYGON((35.1520382155278 -16.1004789739597, 35.1519507590249 -16.1003817430186, 35.151870647643 -16.1004490893087, 35.1519581041446 -16.1005463202837, 35.1520382155278 -16.1004789739597))",5GMQV5X2+RQ8G
376048,-16.11411043,35.14559336,10.944,0.627,"POLYGON((35.1456089740604 -16.1141251624974, 35.1456086537515 -16.1140953857592, 35.1455777160603 -16.1140956967502, 35.1455780363647 -16.1141254734892, 35.1456089740604 -16.1141251624974))",5GMQV4PW+964H
378295,-16.09893864,35.149724,11.2344,0.6424,"POLYGON((35.1497458211089 -16.0989434882736, 35.1497336376023 -16.0989191056017, 35.1497021904209 -16.0989337918692, 35.1497143739251 -16.0989581745431, 35.1497458211089 -16.0989434882736))",5GMQW42X+CVHC
390555,-16.10058173,35.15184458,200.2462,0.6748,"POLYGON((35.1519417 -16.1005578, 35.1518457 -16.1004673, 35.1518181 -16.1004946, 35.1518747 -16.1005481, 35.1518534 -16.1005692, 35.1518231 -16.1005406, 35.151748 -16.1006149, 35.1518177 -16.1006806, 35.1519417 -16.1005578))",5GMQV5X2+QP9J
398975,-16.09847362,35.14882389,13.7448,0.6506,"POLYGON((35.148842914425 -16.0984885755804, 35.1488374075612 -16.0984538338678, 35.1488048682336 -16.0984586544809, 35.1488103750914 -16.0984933961951, 35.148842914425 -16.0984885755804))",5GMQW42X+JG83
412580,-16.11116135,35.14800791,39.292,0.7222,"POLYGON((35.1480395038888 -16.1111886030793, 35.1480253323915 -16.1111240420086, 35.1479763053663 -16.1111340989261, 35.1479904768491 -16.1111986600017, 35.1480395038888 -16.1111886030793))",5GMQV4QX+G6JF
415150,-16.1019343,35.14658191,10.8698,0.6804,"POLYGON((35.1465910655671 -16.1019540922146, 35.1465980675287 -16.101919247176, 35.1465727627026 -16.1019144948325, 35.1465657607365 -16.1019493398711, 35.1465910655671 -16.1019540922146))",5GMQV4XW+6JGP
425627,-16.10397146,35.14304407,38.8386,0.7784,"POLYGON((35.1430873367237 -16.1039743418048, 35.1430277873829 -16.1039325943366, 35.1430007966183 -16.1039685757638, 35.143060345966 -16.1040103232386, 35.1430873367237 -16.1039743418048))",5GMQV4WV+C673
427723,-16.10089538,35.15041944,74.6292,0.8198,"POLYGON((35.1504751114965 -16.1009073125233, 35.150429592898 -16.1008411327389, 35.1503637689226 -16.1008834461085, 35.1504092875126 -16.100949625908, 35.1504751114965 -16.1009073125233))",5GMQV5X2+J5V3
435258,-16.11124605,35.14788304,38.5088,0.7655,"POLYGON((35.1478977381866 -16.111283754349, 35.1479168011715 -16.1112224017392, 35.147868334502 -16.1112083287782, 35.1478492715024 -16.1112696813855, 35.1478977381866 -16.111283754349))",5GMQV4QX+G523
436114,-16.10824384,35.15533059,37.337,0.7385,"POLYGON((35.1553695575728 -16.1082538667083, 35.1553419037634 -16.1082064219113, 35.1552916201706 -16.1082338117897, 35.1553192739737 -16.1082812565942, 35.1553695575728 -16.1082538667083))",5GMQV5R4+P448
441822,-16.11314147,35.14680522,5.6362,0.6198,"POLYGON((35.146815838886 -16.113152651416, 35.146815595819 -16.113130066578, 35.1467945891014 -16.1131302778492, 35.1467948321659 -16.1131528626876, 35.146815838886 -16.113152651416))",5GMQV4PW+PPV9
442792,-16.11162446,35.14150759,326.1223,0.694,"POLYGON((35.1416680135774 -16.1116147483475, 35.1413680464804 -16.111547343868, 35.1413471671027 -16.1116341766315, 35.1416471343309 -16.1117015811248, 35.1416680135774 -16.1116147483475))",5GMQV4QR+9J22
444212,-16.10332069,35.14194663,16.9745,0.7799,"POLYGON((35.14197417899 -16.1033144428436, 35.1419300168402 -16.1032985335369, 35.1419190654041 -16.1033269447164, 35.1419632275597 -16.1033428540246, 35.14197417899 -16.1033144428436))",5GMQV4WR+MQG3
445344,-16.09920046,35.1503799,42.0815,0.8019,"POLYGON((35.1504225978628 -16.0991950277209, 35.150367701555 -16.0991605329696, 35.1503372025859 -16.0992058971212, 35.1503920989026 -16.099240391879, 35.1504225978628 -16.0991950277209))",5GMQW522+856R
