,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
2398,-15.04471661,35.06226074,21.1829,0.7894,"POLYGON((35.0622870102175 -15.0447313832697, 35.0622721983731 -15.0446892997081, 35.0622344585884 -15.0447018439356, 35.0622492704269 -15.0447439275004, 35.0622870102175 -15.0447313832697))",5GPQX346+4W67
2803,-15.04755462,35.06617414,44.8286,0.7838,"POLYGON((35.0662168690037 -15.0475645925761, 35.0661845822824 -15.0475131347126, 35.0661313956737 -15.0475446492304, 35.0661636823884 -15.0475961071016, 35.0662168690037 -15.0475645925761))",5GPQX328+XFFW
9239,-15.04153276,35.05876022,60.6803,0.849,"POLYGON((35.0588023950138 -15.0415046443237, 35.0587327091638 -15.0414908581002, 35.0587180409559 -15.0415608805261, 35.0587877268289 -15.0415746667513, 35.0588023950138 -15.0415046443237))",5GPQX355+9GJM
18028,-15.05289933,35.05139603,14.485,0.6236,"POLYGON((35.0514145603691 -15.0529156736335, 35.0514112025909 -15.0528799942661, 35.0513774833722 -15.052882990848, 35.0513808411449 -15.0529186702166, 35.0514145603691 -15.0529156736335))",5GPQW3W2+RHR4
23651,-15.05432586,35.06649055,25.1399,0.7642,"POLYGON((35.0665198069251 -15.0543453630405, 35.0665227333343 -15.0543113299568, 35.0664612954716 -15.0543063413535, 35.0664583690524 -15.0543403744377, 35.0665198069251 -15.0543453630405))",5GPQW3W8+7H9W
46971,-15.05484496,35.05278143,25.9796,0.7431,"POLYGON((35.0528132637203 -15.0548552914953, 35.0527885758405 -15.0548131012925, 35.0527496042581 -15.054834635372, 35.052774292134 -15.0548768255798, 35.0528132637203 -15.0548552914953))",5GPQW3W3+3476
67644,-15.05456373,35.05656001,59.8652,0.7913,"POLYGON((35.056596 -15.0545281, 35.0565318 -15.054522, 35.056524 -15.0545993, 35.0565882 -15.0546055, 35.056596 -15.0545281))",5GPQW3W4+5JFH
76976,-15.04757869,35.0658705,53.1606,0.8193,"POLYGON((35.065917189653 -15.0475889138114, 35.0658801457548 -15.0475331319408, 35.0658237987294 -15.0475684690204, 35.0658608426221 -15.0476242509021, 35.065917189653 -15.0475889138114))",5GPQX328+X89X
104471,-15.04983734,35.06495561,45.5752,0.806,"POLYGON((35.0649888235662 -15.0498659600988, 35.0649877002342 -15.0498075268561, 35.064922401691 -15.049808712283, 35.0649235250057 -15.0498671455283, 35.0649888235662 -15.0498659600988))",5GPQX327+3X8G
113892,-15.05666674,35.05221457,61.0029,0.8115,"POLYGON((35.0522549791322 -15.0566350786081, 35.0521916885756 -15.0566214613922, 35.0521741547212 -15.0566984145431, 35.0522374453005 -15.0567120317611, 35.0522549791322 -15.0566350786081))",5GPQW3V2+8VP9
119008,-15.04710985,35.06524335,37.631,0.7953,"POLYGON((35.0652781431762 -15.0471303036748, 35.065257146659 -15.0470726763461, 35.0652085501459 -15.04708939733, 35.0652295466528 -15.0471470246643, 35.0652781431762 -15.0471303036748))",5GPQX338+535Q
122169,-15.05455927,35.06381332,10.2436,0.6767,"POLYGON((35.0638330579225 -15.0545518451131, 35.0638023903221 -15.0545416592691, 35.0637935799389 -15.0545667079495, 35.0638242475428 -15.0545768937942, 35.0638330579225 -15.0545518451131))",5GPQW3W7+5GGJ
149180,-15.05311157,35.06296074,28.337,0.7572,"POLYGON((35.0629922882604 -15.0530962324476, 35.062939215508 -15.0530844134204, 35.0629291960918 -15.0531268993788, 35.0629822688547 -15.053138718407, 35.0629922882604 -15.0530962324476))",5GPQW3W7+Q54G
157733,-15.05406596,35.06549048,10.9945,0.6565,"POLYGON((35.065506765928 -15.0540800562253, 35.0655036281515 -15.0540490675397, 35.0654741985524 -15.0540518814628, 35.0654773363245 -15.0540828701494, 35.065506765928 -15.0540800562253))",5GPQW3W8+95H8
168630,-15.04462468,35.06208157,26.1677,0.792,"POLYGON((35.0621094676429 -15.0446063205355, 35.0620659613397 -15.0445956679172, 35.0620536809131 -15.0446430329098, 35.0620971872259 -15.0446536855292, 35.0621094676429 -15.0446063205355))",5GPQX346+5R44
215391,-15.04055942,35.06416227,25.5657,0.7347,"POLYGON((35.0641933694038 -15.0405542416985, 35.0641579884329 -15.0405415336274, 35.0641653161011 -15.0405222663209, 35.0641536600454 -15.0405180797188, 35.0641329174345 -15.0405726201417, 35.0641799544695 -15.0405895148173, 35.0641933694038 -15.0405542416985))",5GPQX357+QMFJ
