,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
5959604,-13.78140646,33.78475522,30.1491,0.6583,"POLYGON((33.7847947055621 -13.7814086790569, 33.7847345557753 -13.7813735064994, 33.784715740382 -13.7814042444761, 33.7847758901741 -13.7814394170381, 33.7847947055621 -13.7814086790569))",5GRM6Q9M+CWJJ
5963897,-13.7867274,33.7871575,61.0736,0.8416,"POLYGON((33.7872086567681 -13.7867020586539, 33.7871682950364 -13.786672343746, 33.7871063340616 -13.7867527380855, 33.7871466957992 -13.7867824530022, 33.7872086567681 -13.7867020586539))",5GRM6Q7P+8V3R
5992308,-13.78077286,33.78075354,290.616,0.7216,"POLYGON((33.780936586281 -13.7808861462678, 33.780607548542 -13.7806163886522, 33.7805704962232 -13.7806595625577, 33.7808995339859 -13.7809293202188, 33.780936586281 -13.7808861462678))",5GRM6Q9J+M8R2
5998300,-13.79253342,33.77471872,30.5342,0.6249,"POLYGON((33.7747367727319 -13.7925644779919, 33.7747455801716 -13.7925092069924, 33.7747006625765 -13.792502370095, 33.774691855128 -13.7925576410934, 33.7747367727319 -13.7925644779919))",5GRM6Q4F+XVPQ
6000617,-13.78300339,33.78882514,48.1402,0.7443,"POLYGON((33.7888700273932 -13.7829967530849, 33.7888227357845 -13.7829590867209, 33.7887802626826 -13.7830100280426, 33.7888275542957 -13.7830476944146, 33.7888700273932 -13.7829967530849))",5GRM6Q8Q+QGWV
6002833,-13.78068749,33.78048213,91.6947,0.6235,"POLYGON((33.7805453270457 -13.7806885818026, 33.7804699276297 -13.7806268733188, 33.7804189257455 -13.7806864044115, 33.7804943251691 -13.7807481129104, 33.7805453270457 -13.7806885818026))",5GRM6Q9J+P5HF
6008287,-13.78789093,33.77331063,10.9416,0.6043,"POLYGON((33.773330196797 -13.7879001393792, 33.7733229148672 -13.7878734129592, 33.7732910791246 -13.7878816986378, 33.773298361051 -13.7879084250588, 33.773330196797 -13.7879001393792))",5GRM6Q6F+R8V9
6018220,-13.78365616,33.7858946,102.9408,0.7601,"POLYGON((33.7859622958727 -13.7836593427971, 33.7858775631787 -13.7835920468097, 33.7858269015553 -13.7836529814513, 33.7859116342602 -13.7837202774566, 33.7859622958727 -13.7836593427971))",5GRM6Q8P+G9JP
6028689,-13.7975018,33.77296314,2097.4272,0.8112,"POLYGON((33.7734376949856 -13.7978076797117, 33.7725937866991 -13.7970796189161, 33.7724890139443 -13.797195615786, 33.7728844816428 -13.7975367967339, 33.772873590108 -13.7975488550742, 33.7728970612227 -13.7975691042033, 33.7729079527571 -13.7975570458618, 33.7733329223626 -13.7979236769298, 33.7734376949856 -13.7978076797117))",5GRM6Q2F+X5WX
6055880,-13.78105827,33.78876581,1692.5115,0.6957,"POLYGON((33.7889557702659 -13.7806279653595, 33.7888081189978 -13.7805914464028, 33.7885758455878 -13.7814885677329, 33.7887234973989 -13.7815250867981, 33.7889557702659 -13.7806279653595))",5GRM6Q9Q+HGCP
