,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
33037,-15.64843899,34.93612505,57.9768,0.8337,"POLYGON((34.9361589456204 -15.6484756523414, 34.9361541592408 -15.6483986409651, 34.9360911565478 -15.6484023173001, 34.9360959429044 -15.64847932868, 34.9361589456204 -15.6484756523414))",5GPP9W2P+JFCC
40464,-15.65596357,34.94241546,63.5212,0.815,"POLYGON((34.9424575634103 -15.6559947236388, 34.9424388596833 -15.6559175233893, 34.9423733580444 -15.6559324215902, 34.9423920617495 -15.6560096218477, 34.9424575634103 -15.6559947236388))",5GPP8WVR+JX7F
42552,-15.64401411,34.94261276,28.5779,0.7784,"POLYGON((34.9426442415421 -15.6440293416855, 34.9426281636638 -15.6439834545235, 34.9425812625073 -15.6439988837743, 34.9425973403772 -15.6440447709407, 34.9426442415421 -15.6440293416855))",5GPP9W4V+92XG
47530,-15.65187627,34.93577045,18.5749,0.61,"POLYGON((34.9357937584975 -15.6518604438497, 34.9357567889526 -15.6518520786479, 34.9357471439638 -15.6518920970158, 34.9357841135158 -15.6519004622184, 34.9357937584975 -15.6518604438497))",5GPP8WXP+68RW
58063,-15.64788043,34.93369582,12.8903,0.7468,"POLYGON((34.9337106466636 -15.647899571203, 34.9337079538867 -15.6478595856443, 34.9336809922266 -15.6478612903547, 34.9336836849984 -15.6479012759143, 34.9337106466636 -15.647899571203))",5GPP9W2M+RFWM
58849,-15.64672039,34.93327068,11.3505,0.739,"POLYGON((34.9332851008724 -15.6467371863147, 34.9332837350604 -15.646702557097, 34.9332562455998 -15.6467035750457, 34.9332576114073 -15.6467382042641, 34.9332851008724 -15.6467371863147))",5GPP9W3M+8864
80825,-15.65055998,34.94620651,9.0289,0.6655,"POLYGON((34.9462252992373 -15.650567091228, 34.9462187002925 -15.6505444070359, 34.9461877300014 -15.6505528655118, 34.9461943289433 -15.6505755497052, 34.9462252992373 -15.650567091228))",5GPP8WXW+QFGP
94982,-15.64721819,34.93302545,47.972,0.7835,"POLYGON((34.9330563337563 -15.647251046622, 34.9330543025586 -15.6471836429139, 34.9329945766224 -15.6471853327288, 34.9329966078006 -15.6472527364396, 34.9330563337563 -15.647251046622))",5GPP9W3M+4669
101662,-15.64835083,34.94516678,8.6506,0.6091,"POLYGON((34.9451818297913 -15.6483626462044, 34.9451798653676 -15.6483369695571, 34.945151723164 -15.6483389909922, 34.9451536875843 -15.64836466764, 34.9451818297913 -15.6483626462044))",5GPP9W2W+M33V
101888,-15.64687465,34.94377941,55.6637,0.8315,"POLYGON((34.9438112474441 -15.646917252145, 34.943797147809 -15.6468249480455, 34.9437475836129 -15.646832056352, 34.9437616832271 -15.6469243604571, 34.9438112474441 -15.646917252145))",5GPP9W3V+7G25
102615,-15.64821322,34.94002048,10.797,0.6961,"POLYGON((34.9400410688864 -15.6482241108432, 34.9400408602 -15.6482019793605, 34.9399998881817 -15.6482023420811, 34.9400000968638 -15.6482244735643, 34.9400410688864 -15.6482241108432))",5GPP9W2R+P26G
107417,-15.64309815,34.933454,10.2417,0.6833,"POLYGON((34.9334672312278 -15.6431163008385, 34.9334626775686 -15.6430775906575, 34.93344074129 -15.6430800135038, 34.9334452949451 -15.6431187236857, 34.9334672312278 -15.6431163008385))",5GPP9W4M+Q984
133686,-15.64587076,34.93343159,23.2727,0.7341,"POLYGON((34.9334527318986 -15.6458937621326, 34.9334563653519 -15.6458514705262, 34.9334104646687 -15.6458477679746, 34.933406831206 -15.6458900595815, 34.9334527318986 -15.6458937621326))",5GPP9W3M+M935
146736,-15.65134822,34.94640865,37.707,0.8203,"POLYGON((34.9464441885863 -15.6513669328689, 34.9464260898627 -15.6513128515158, 34.9463731000077 -15.6513295004078, 34.9463911987191 -15.6513835817662, 34.9464441885863 -15.6513669328689))",5GPP8WXW+FH72
147495,-15.64663265,34.94414325,53.9903,0.826,"POLYGON((34.9441775 -15.6466659, 34.9441741 -15.6465964, 34.944109 -15.6465994, 34.9441124 -15.6466689, 34.9441775 -15.6466659))",5GPP9W3V+8MRP
156809,-15.64846531,34.93968187,38.7902,0.8149,"POLYGON((34.939713782014 -15.6484401571684, 34.9396596427491 -15.6484317713678, 34.9396499619676 -15.6484904503679, 34.939704101248 -15.6484988361693, 34.939713782014 -15.6484401571684))",5GPP9W2Q+JV79
