,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
9872594,-14.02489789,33.67873813,44.4493,0.6847,"POLYGON((33.6787807 -14.0248911, 33.6787226 -14.0248565, 33.6786951 -14.0249007, 33.6787381 -14.0249263, 33.6787324 -14.0249355, 33.6787474 -14.0249444, 33.6787807 -14.0248911))",5GQMXMGH+2FX4
9873565,-14.01635945,33.68356639,36.7074,0.8299,"POLYGON((33.6836002600761 -14.0163394186463, 33.6835446037748 -14.0163271624326, 33.6835325187128 -14.0163794798254, 33.6835881750263 -14.0163917360415, 33.6836002600761 -14.0163394186463))",5GQMXMMM+FC4J
9874040,-14.01090573,33.69082507,117.6607,0.8166,"POLYGON((33.6908915576238 -14.0109391789151, 33.6908851266904 -14.0108621911648, 33.6907585727694 -14.0108722694548, 33.6907650036613 -14.0109492572106, 33.6908915576238 -14.0109391789151))",5GQMXMQR+J8PM
9874314,-14.01943003,33.6914916,76.8746,0.8796,"POLYGON((33.6915217917385 -14.0194859168998, 33.6915176870891 -14.0193722019978, 33.6914614027107 -14.0193741387435, 33.6914655073324 -14.0194878536476, 33.6915217917385 -14.0194859168998))",5GQMXMJR+6HHP
9874742,-14.02014742,33.69014803,38.4613,0.8381,"POLYGON((33.6901812382413 -14.0201707779199, 33.6901649057081 -14.0201110188746, 33.6901148204761 -14.0201240680873, 33.6901311529976 -14.0201838271365, 33.6901812382413 -14.0201707779199))",5GQMXMHR+W3R4
9875426,-14.02278135,33.691847,250.4904,0.7691,"POLYGON((33.6917614 -14.02284, 33.6919238 -14.0228507, 33.6919326 -14.0227227, 33.6917702 -14.022712, 33.6917614 -14.02284))",5GQMXMGR+VPQJ
9875820,-14.02650721,33.68565874,42.4731,0.64,"POLYGON((33.685703444778 -14.0265253135957, 33.6857013871087 -14.0264848834526, 33.685614027121 -14.0264891216554, 33.685616084775 -14.0265295517998, 33.685703444778 -14.0265253135957))",5GQMXMFP+97VJ
9884603,-14.01659307,33.68157381,61.4425,0.8373,"POLYGON((33.6816241177368 -14.0166148039719, 33.6816182099022 -14.0165613467324, 33.6815235010723 -14.016571324881, 33.6815294088854 -14.0166247821239, 33.6816241177368 -14.0166148039719))",5GQMXMMJ+9J87
9888091,-14.01686972,33.68607105,21.5442,0.6135,"POLYGON((33.6860898759173 -14.0168929221705, 33.6860948763117 -14.0168514063802, 33.6860522076489 -14.0168465070377, 33.6860472072469 -14.0168880228275, 33.6860898759173 -14.0168929221705))",5GQMXMMP+7C47
9889128,-14.01067882,33.69171855,16.1972,0.7347,"POLYGON((33.6917335573747 -14.0107013776482, 33.6917334220401 -14.0106561710166, 33.6917035559114 -14.0106562562553, 33.6917036912401 -14.0107014628871, 33.6917335573747 -14.0107013776482))",5GQMXMQR+PMGX
