,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
530,-14.48108498,35.26033866,183.7764,0.7372,"POLYGON((35.2605441687555 -14.4810528477246, 35.2605347466101 -14.4810169727403, 35.260133140217 -14.4811171075553, 35.2601425623073 -14.4811529825641, 35.2605441687555 -14.4810528477246))",5GQQG796+H48Q
845,-14.47777661,35.25701397,42.6321,0.7969,"POLYGON((35.2570447821051 -14.4778089876079, 35.2570294995963 -14.4777351380389, 35.2569831629471 -14.4777442416143, 35.2569984454423 -14.4778180911885, 35.2570447821051 -14.4778089876079))",5GQQG7C4+VRJV
1601,-14.4829431,35.25571247,19.8133,0.7191,"POLYGON((35.2557297288464 -14.4829661708517, 35.2557333889485 -14.482923125443, 35.2556952022041 -14.4829200429649, 35.2556915420943 -14.4829630883741, 35.2557297288464 -14.4829661708517))",5GQQG784+R7G9
2711,-14.47028183,35.25676696,69.9149,0.8444,"POLYGON((35.2568151176148 -14.4702562856058, 35.2567369603848 -14.4702371105303, 35.2567188039033 -14.4703073747375, 35.2567969611585 -14.4703265498147, 35.2568151176148 -14.4702562856058))",5GQQG7H4+VPJP
2794,-14.47777871,35.26858094,218.4366,0.8228,"POLYGON((35.2686765865414 -14.4777933724676, 35.2685914233844 -14.4776849271319, 35.2684853043161 -14.4777640450855, 35.2685704674635 -14.4778724904621, 35.2686765865414 -14.4777933724676))",5GQQG7C9+VCPW
2928,-14.48132444,35.25886661,47.0528,0.8193,"POLYGON((35.2589086893146 -14.481341681531, 35.2588942961661 -14.4812890868334, 35.2588245267926 -14.4813072129715, 35.2588389199272 -14.4813598076758, 35.2589086893146 -14.481341681531))",5GQQG795+FGH4
4392,-14.48088357,35.26256314,31.8583,0.7385,"POLYGON((35.2626021716942 -14.4808913822756, 35.2625899360673 -14.4808548369979, 35.2625241215236 -14.4808757562079, 35.2625363571415 -14.4809123014892, 35.2626021716942 -14.4808913822756))",5GQQG797+J2WJ
6123,-14.48187264,35.26371944,189.2757,0.8334,"POLYGON((35.2636978455522 -14.4819088440423, 35.263698340932 -14.4819323732096, 35.2637556629427 -14.4819312274843, 35.2637551675575 -14.481907698318, 35.2638095258642 -14.4819066118178, 35.2638078335568 -14.4818262336526, 35.2636279944108 -14.4818298281769, 35.2636296866536 -14.481910206351, 35.2636978455522 -14.4819088440423))",5GQQG797+7F52
6920,-14.48685335,35.26518268,22.8185,0.6506,"POLYGON((35.2651802841592 -14.4868860683545, 35.2652128623087 -14.4868388352856, 35.2651850618318 -14.4868206325155, 35.2651524836786 -14.486867865581, 35.2651802841592 -14.4868860683545))",5GQQG778+733X
7586,-14.48202542,35.25995616,49.4127,0.796,"POLYGON((35.2599952857282 -14.4820499542306, 35.2599888710131 -14.4819931794256, 35.2599170415257 -14.4820008839866, 35.2599234562231 -14.4820576587962, 35.2599952857282 -14.4820499542306))",5GQQG795+5XPW
9353,-14.48015586,35.27057334,10.792,0.6362,"POLYGON((35.2705930169528 -14.4801644998866, 35.2705845290459 -14.4801378762287, 35.2705536492254 -14.4801472225152, 35.2705621371293 -14.4801738461748, 35.2705930169528 -14.4801644998866))",5GQQG79C+W6PM
