,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
576,-15.60839131,34.53367503,14.9152,0.7095,"POLYGON((34.5336959613855 -15.6084057137218, 34.5336854745926 -15.6083685818516, 34.533654094486 -15.6083769057541, 34.5336645812739 -15.6084140376262, 34.5336959613855 -15.6084057137218))",5GPP9GRM+JFV8
1747,-15.60494318,34.52151778,92.1402,0.852,"POLYGON((34.5215723310999 -15.604974067278, 34.5215492073659 -15.6048900579948, 34.5214632257274 -15.6049122873907, 34.5214863494305 -15.6049962966855, 34.5215723310999 -15.604974067278))",5GPP9GWC+2JC8
5638,-15.60221516,34.51667831,36.6563,0.7759,"POLYGON((34.516713285098 -15.6022351583107, 34.5166887935166 -15.6021771414833, 34.5166433457376 -15.6021951624759, 34.5166678373088 -15.6022531793086, 34.516713285098 -15.6022351583107))",5GPP9GX8+4M78
5850,-15.60692005,34.5219069,136.8624,0.8365,"POLYGON((34.5219740436739 -15.6069580671364, 34.5219321715799 -15.6068487810843, 34.5218397514857 -15.6068820400853, 34.5218816235408 -15.6069913261583, 34.5219740436739 -15.6069580671364))",5GPP9GVC+6QM2
7319,-15.61143874,34.53338473,9.6619,0.6402,"POLYGON((34.5333983699317 -15.611453912779, 34.5333966222098 -15.6114222554264, 34.5333710658959 -15.6114235805585, 34.5333728136139 -15.6114552379116, 34.5333983699317 -15.611453912779))",5GPP9GQM+C9CF
8362,-15.60314671,34.51899151,38.6584,0.6429,"POLYGON((34.5190261283465 -15.6031650885437, 34.5190083245598 -15.6031054505812, 34.5189734314608 -15.6031152348487, 34.5189810673628 -15.6031408131145, 34.5189542166007 -15.6031483422502, 34.5189643844729 -15.6031824019529, 34.5190261283465 -15.6031650885437))",5GPP9GW9+PHX4
9322,-15.59485634,34.51914093,88.4455,0.7834,"POLYGON((34.5192056769876 -15.5948792546165, 34.5191982840774 -15.5948192898033, 34.5190761771214 -15.594833431226, 34.5190835699975 -15.5948933960467, 34.5192056769876 -15.5948792546165))",5GPPCG49+3M2P
14621,-15.6031858,34.52126567,46.2131,0.7589,"POLYGON((34.5213103698831 -15.6031789950171, 34.5212681864135 -15.6031420134783, 34.5212209639698 -15.6031926081544, 34.521263147444 -15.6032295897025, 34.5213103698831 -15.6031789950171))",5GPP9GWC+PGCG
15421,-15.61090025,34.52754665,123.494,0.8532,"POLYGON((34.5276086 -15.6108601, 34.5274901 -15.6108532, 34.5274847 -15.6109404, 34.5276032 -15.6109473, 34.5276086 -15.6108601))",5GPP9GQH+J2MV
17201,-15.61020208,34.52593125,89.1193,0.7971,"POLYGON((34.525973507585 -15.6102484862529, 34.5259629794773 -15.6101483734745, 34.525888994239 -15.6101556810643, 34.525899522312 -15.6102557938489, 34.525973507585 -15.6102484862529))",5GPP9GQG+W97X
20103,-15.59379326,34.51703858,42.7276,0.8199,"POLYGON((34.5170802918842 -15.5937823302304, 34.5170219278738 -15.5937546166916, 34.516996869291 -15.5938041901147, 34.5170552333134 -15.5938319036592, 34.5170802918842 -15.5937823302304))",5GPPCG48+FRM6
20851,-15.60307062,34.52048174,40.8601,0.8072,"POLYGON((34.5205110732873 -15.6031000949616, 34.5205081108957 -15.6030386283712, 34.5204524116544 -15.6030411498244, 34.5204553740295 -15.603102616417, 34.5205110732873 -15.6031000949616))",5GPP9GWC+Q5H3
21557,-15.60318895,34.52421467,78.403,0.8204,"POLYGON((34.5242019201331 -15.6032156388974, 34.5242039495181 -15.603235575014, 34.5242588136294 -15.6032303292134, 34.5242502068715 -15.6031457789782, 34.5241662246546 -15.6031538088836, 34.524172801997 -15.6032184230055, 34.5242019201331 -15.6032156388974))",5GPP9GWF+PMGH
22897,-15.61160499,34.53121336,24.4737,0.6133,"POLYGON((34.5312353464962 -15.6116292937333, 34.5312306855059 -15.6115773671796, 34.5311914039342 -15.6115806787969, 34.5311960649154 -15.6116326053521, 34.5312353464962 -15.6116292937333))",5GPP9GQJ+9F4X
23742,-15.60186727,34.51932038,101.2297,0.8375,"POLYGON((34.5193222971263 -15.6017869873933, 34.5192689393971 -15.6018043146729, 34.5193184572641 -15.6019475445894, 34.5193718150232 -15.6019302172933, 34.5193222971263 -15.6017869873933))",5GPP9GX9+7P47
24668,-15.59852014,34.52184152,46.7663,0.7854,"POLYGON((34.5218818058363 -15.5985399831821, 34.5218670513962 -15.598483990028, 34.5218012123271 -15.598500286378, 34.5218159667513 -15.5985562795378, 34.5218818058363 -15.5985399831821))",5GPPCG2C+HPW5
24918,-15.61021107,34.52915004,79.7097,0.8074,"POLYGON((34.5292056039 -15.6101921408337, 34.5291254531977 -15.6101592075615, 34.5290944846664 -15.6102299959278, 34.5291746353934 -15.6102629292091, 34.5292056039 -15.6101921408337))",5GPP9GQH+WM6H
29837,-15.60521415,34.51966485,38.0791,0.6223,"POLYGON((34.519704879369 -15.6052282983224, 34.519694831475 -15.605184804825, 34.5196248215069 -15.6051999963272, 34.5196348693876 -15.6052434898291, 34.519704879369 -15.6052282983224))",5GPP9GV9+WV7F
30537,-15.61071,34.5263022,155.6914,0.8466,"POLYGON((34.5263848 -15.610701, 34.5262752 -15.6106338, 34.5262196 -15.610719, 34.5263292 -15.6107862, 34.5263848 -15.610701))",5GPP9GQG+PG7P
33689,-15.6069276,34.52214656,125.0593,0.8074,"POLYGON((34.5222044782189 -15.6069738067667, 34.5222080991425 -15.6068860295104, 34.5220886497012 -15.6068814013556, 34.5220850287264 -15.6069691786143, 34.5222044782189 -15.6069738067667))",5GPP9GVC+6VCW
36102,-15.59769678,34.51559431,46.9923,0.7832,"POLYGON((34.5156408517166 -15.5976951272414, 34.5156087928282 -15.5976538746536, 34.5155477625162 -15.5976984264708, 34.5155798214014 -15.5977396790676, 34.5156408517166 -15.5976951272414))",5GPPCG28+W6H2
36129,-15.59909872,34.51948999,10.8887,0.7562,"POLYGON((34.5195070806661 -15.5991117260507, 34.5195039417037 -15.5990825937388, 34.5194728947355 -15.5990857360319, 34.5194760336936 -15.5991148683447, 34.5195070806661 -15.5991117260507))",5GPPCG29+9Q94
36798,-15.59836957,34.51760017,74.8816,0.853,"POLYGON((34.5176414503492 -15.5984088936535, 34.5176291149534 -15.5983209897853, 34.5175588833526 -15.5983302473525, 34.5175712187199 -15.5984181512272, 34.5176414503492 -15.5984088936535))",5GPPCG29+M256
36814,-15.60364061,34.52338132,60.2158,0.7909,"POLYGON((34.5234309406974 -15.6036560537606, 34.5234104835431 -15.6035987407819, 34.5233316874454 -15.6036251584142, 34.5233521445815 -15.6036824714021, 34.5234309406974 -15.6036560537606))",5GPP9GWF+G9R6
37781,-15.60211543,34.52568601,51.9202,0.7836,"POLYGON((34.5257320787608 -15.6021263939759, 34.5256966442965 -15.6020706359856, 34.525639956709 -15.6021044744269, 34.5256753911664 -15.6021602324266, 34.5257320787608 -15.6021263939759))",5GPP9GXG+5739
39132,-15.59617924,34.51562621,11.8142,0.6228,"POLYGON((34.5156438810499 -15.5961929416079, 34.5156402451715 -15.5961620444055, 34.515608549859 -15.5961655480021, 34.5156121857333 -15.5961964452054, 34.5156438810499 -15.5961929416079))",5GPPCG38+G7CR
39560,-15.61000093,34.52154066,26.5448,0.6611,"POLYGON((34.5215355473849 -15.6099653152034, 34.5215071453539 -15.6099854918807, 34.5215457595848 -15.6100365443856, 34.5215741616179 -15.6100163677028, 34.5215355473849 -15.6099653152034))",5GPP9GQC+XJVV
41394,-15.60355265,34.51840195,13.5891,0.6652,"POLYGON((34.5184038721911 -15.6035271666002, 34.518380707816 -15.6035375279138, 34.5184000470598 -15.603578138837, 34.5184232114381 -15.6035677775211, 34.5184038721911 -15.6035271666002))",5GPP9GW9+H9CX
