,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
5971286,-11.65082062,34.05413883,26.1403,0.7215,"POLYGON((34.0541637714301 -11.6508420921552, 34.054161929905 -11.6507972363207, 34.05411388453 -11.6507991528854, 34.0541157260476 -11.6508440087208, 34.0541637714301 -11.6508420921552))",5GWP83X3+MMC3
5985346,-11.64934058,34.06162921,49.2175,0.8083,"POLYGON((34.0616603118018 -11.6493746460137, 34.0616528154807 -11.6493010942215, 34.061598109735 -11.6493065118127, 34.061605606042 -11.6493800636077, 34.0616603118018 -11.6493746460137))",5GWP9326+7M66
5986389,-11.65905115,34.05220763,11.9098,0.7066,"POLYGON((34.0522242948892 -11.6590658197855, 34.052221879505 -11.6590341817008, 34.0521909676161 -11.6590364746232, 34.0521933829969 -11.6590681127083, 34.0522242948892 -11.6590658197855))",5GWP83R2+9VGW
5992354,-11.64796417,34.04995534,35.6336,0.816,"POLYGON((34.0499800363437 -11.6479934627681, 34.0499857906503 -11.6479407284876, 34.0499306291289 -11.647934879781, 34.0499248748118 -11.6479876140614, 34.0499800363437 -11.6479934627681))",5GWP922X+RX8G
5998733,-11.64521374,34.05733247,47.3322,0.8165,"POLYGON((34.0573833314239 -11.6452300046518, 34.0573805663005 -11.6451906922129, 34.0572816186653 -11.6451974549223, 34.057284383775 -11.6452367673634, 34.0573833314239 -11.6452300046518))",5GWP9334+WW8G
6000379,-11.65867695,34.05861829,27.7164,0.683,"POLYGON((34.0586466238273 -11.6586977910228, 34.0586484110566 -11.6586587176009, 34.0585899515434 -11.6586561195699, 34.058588164306 -11.6586951929922, 34.0586466238273 -11.6586977910228))",5GWP83R5+GCHX
6004335,-11.65963344,34.05638962,54.8464,0.8111,"POLYGON((34.0564370782443 -11.6596184549684, 34.0563575132188 -11.6595958675469, 34.0563421543064 -11.6596484331972, 34.0564217193464 -11.6596710206217, 34.0564370782443 -11.6596184549684))",5GWP83R4+4HRM
6018983,-11.6526695,34.05005506,26.7835,0.6696,"POLYGON((34.0500772932399 -11.6526955280763, 34.0500724442733 -11.6526401047796, 34.0500328320259 -11.6526434721766, 34.0500376809849 -11.6526988954742, 34.0500772932399 -11.6526955280763))",5GWP83W2+W2M9
6065760,-11.64889969,34.05914263,59.2494,0.7712,"POLYGON((34.0591080605485 -11.6488612293001, 34.0590928989766 -11.6489151303235, 34.0591771910542 -11.6489381688108, 34.0591923526108 -11.6488842677844, 34.0591080605485 -11.6488612293001))",5GWP9325+CMR4
6074830,-11.65018203,34.04874416,14.4794,0.7166,"POLYGON((34.0487604469817 -11.6502010148758, 34.048757610959 -11.650161014242, 34.0487278643543 -11.6501630634972, 34.0487307003728 -11.6502030641315, 34.0487604469817 -11.6502010148758))",5GWP82XX+WFHQ
6135947,-11.65293095,34.05306851,55.2663,0.8129,"POLYGON((34.0531173174386 -11.6529354772744, 34.053059755856 -11.6528833906026, 34.0530196849238 -11.6529264177898, 34.0530772465091 -11.6529785044694, 34.0531173174386 -11.6529354772744))",5GWP83W3+R6GJ
6188913,-11.64604591,34.06003088,83.4274,0.7706,"POLYGON((34.0600815387516 -11.6460088397285, 34.0599736044642 -11.6460198125197, 34.059980212078 -11.6460829688615, 34.0600881463892 -11.6460719960658, 34.0600815387516 -11.6460088397285))",5GWP9336+H2J5
6194349,-11.64623722,34.05559771,33.015,0.8183,"POLYGON((34.0556332244392 -11.646225394121, 34.0555795667324 -11.6462048856523, 34.0555621931965 -11.646249054457, 34.055615850911 -11.6462695629281, 34.0556332244392 -11.646225394121))",5GWP9334+G65C
6205551,-11.65251412,34.05953294,8.3074,0.6264,"POLYGON((34.0595479434862 -11.6525250557822, 34.0595440152418 -11.6524993414522, 34.0595179282994 -11.6525032136284, 34.0595218565415 -11.652528927959, 34.0595479434862 -11.6525250557822))",5GWP83W5+XRVC
6262783,-11.65120031,34.06008469,19.2052,0.7347,"POLYGON((34.0601066777859 -11.6512182451201, 34.060099166667 -11.6511760555984, 34.0600626987548 -11.6511823640636, 34.0600702098685 -11.6512245535867, 34.0601066777859 -11.6512182451201))",5GWP83X6+G28W
6289790,-11.65320878,34.05313523,19.9113,0.7928,"POLYGON((34.0531563543054 -11.6532281956658, 34.0531549643842 -11.6531879860329, 34.0531141193743 -11.6531893578767, 34.0531155092898 -11.6532295675103, 34.0531563543054 -11.6532281956658))",5GWP83W3+P76M
6302884,-11.66137459,34.05048384,12.5074,0.6086,"POLYGON((34.0504935212262 -11.6613960948714, 34.0505001079944 -11.6613573886573, 34.0504741529847 -11.6613530973094, 34.0504675662128 -11.6613918035232, 34.0504935212262 -11.6613960948714))",5GWP83Q2+F553
6303803,-11.64660043,34.05926302,52.9871,0.7515,"POLYGON((34.0593136135995 -11.6465991582148, 34.0592871661445 -11.6465565815504, 34.0592124213226 -11.6466016965306, 34.0592388687717 -11.6466442732022, 34.0593136135995 -11.6465991582148))",5GWP9335+9P2V
