,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
3662,-14.93839997,35.57849124,63.746,0.8238,"POLYGON((35.5785391 -14.938379, 35.5784746 -14.9383515, 35.5784434 -14.938421, 35.5785079 -14.9384484, 35.5785391 -14.938379))",5GQQ3H6H+J9X4
14926,-14.94598527,35.57256131,55.4043,0.7733,"POLYGON((35.5726039165072 -14.9460085089267, 35.5725837861485 -14.9459430961603, 35.5725187102699 -14.945962026687, 35.5725388406126 -14.9460274394619, 35.5726039165072 -14.9460085089267))",5GQQ3H3F+J23H
19834,-14.94277761,35.58180066,26.2981,0.7597,"POLYGON((35.5818191744771 -14.9428049756283, 35.581830021027 -14.9427615558132, 35.5817821455408 -14.9427502504601, 35.581771298981 -14.9427936702745, 35.5818191744771 -14.9428049756283))",5GQQ3H4J+VPMW
26433,-14.94994155,35.57994804,32.6695,0.7149,"POLYGON((35.5799772550992 -14.949917369842, 35.5799329084843 -14.9499072721808, 35.5799188254333 -14.9499657342223, 35.5799631720603 -14.9499758318843, 35.5799772550992 -14.949917369842))",5GQQ3H2H+2XG7
44979,-14.94477239,35.57225337,27.7926,0.7395,"POLYGON((35.5722731584962 -14.9448004912366, 35.5722771697853 -14.9447474136032, 35.5722335731608 -14.9447442991278, 35.5722295618604 -14.9447973767622, 35.5722731584962 -14.9448004912366))",5GQQ3H4C+3WR2
45264,-14.93763292,35.56481586,43.5756,0.8313,"POLYGON((35.5648352503039 -14.9376713846544, 35.564849097466 -14.9376047991079, 35.5647964691828 -14.9375944527272, 35.5647826220039 -14.9376610382731, 35.5648352503039 -14.9376713846544))",5GQQ3H67+WWWJ
51087,-14.95447706,35.5781947,53.2153,0.6915,"POLYGON((35.5782126558361 -14.9545239699549, 35.578227370051 -14.9544383756947, 35.5781767386358 -14.9544301488744, 35.5781620244006 -14.9545157431346, 35.5782126558361 -14.9545239699549))",5GQQ2HWH+674R
71807,-14.94097689,35.5674868,17.3066,0.6375,"POLYGON((35.5675027342988 -14.9409984484526, 35.5675084683415 -14.9409607511693, 35.5674708612021 -14.9409553436773, 35.5674651271529 -14.9409930409609, 35.5675027342988 -14.9409984484526))",5GQQ3H58+JX5W
106913,-14.95098009,35.56507782,29.7262,0.7031,"POLYGON((35.5651064957452 -14.9510012868765, 35.5650945201416 -14.9509490501646, 35.5650491371762 -14.95095888456, 35.5650611127702 -14.9510111212757, 35.5651064957452 -14.9510012868765))",5GQQ2HX8+J24M
115995,-14.93738588,35.56455887,39.4913,0.8115,"POLYGON((35.5645853431629 -14.9374166221741, 35.5645895046413 -14.9373590185344, 35.5645323999035 -14.9373551185764, 35.5645282384096 -14.9374127222174, 35.5645853431629 -14.9374166221741))",5GQQ3H77+2RVH
