,latitude,longitude,area_in_meters,confidence,geometry,full_plus_code
2288,-15.07540424,35.23179584,20.3099,0.7968,"POLYGON((35.2318169624594 -15.0754243573568, 35.2318165383497 -15.0753837031403, 35.2317746980351 -15.0753841152228, 35.2317751221369 -15.0754247694404, 35.2318169624594 -15.0754243573568))",5GPQW6FJ+RPMV
3963,-15.05795888,35.22913014,24.5009,0.6457,"POLYGON((35.2291503632426 -15.0579850637939, 35.2291478317915 -15.0579310258243, 35.2291099363431 -15.0579327021172, 35.2291124677849 -15.0579867400884, 35.2291503632426 -15.0579850637939))",5GPQW6RH+RM6J
5446,-15.05787343,35.22692121,23.4424,0.709,"POLYGON((35.2269498713945 -15.0578868529858, 35.2269369961944 -15.0578465774428, 35.2268925377133 -15.0578599976963, 35.2269054129067 -15.0579002732428, 35.2269498713945 -15.0578868529858))",5GPQW6RG+VQ33
7817,-15.07534185,35.23119635,123.4629,0.7962,"POLYGON((35.2312455 -15.0753964, 35.2312355 -15.0752801, 35.2311472 -15.0752873, 35.2311572 -15.0754036, 35.2312455 -15.0753964))",5GPQW6FJ+VF87
8147,-15.0677904,35.23147322,46.4583,0.7642,"POLYGON((35.2315206133863 -15.0677883819389, 35.2314929775736 -15.0677485016702, 35.2314258434073 -15.0677924265276, 35.2314534792157 -15.0678323068051, 35.2315206133863 -15.0677883819389))",5GPQW6JJ+VHQ6
9611,-15.07474848,35.2254313,36.1983,0.6883,"POLYGON((35.225434635959 -15.074795163229, 35.2254611585051 -15.0747117647057, 35.2254279721448 -15.0747018005485, 35.2254014495859 -15.0747851990695, 35.225434635959 -15.074795163229))",5GPQW6GG+4535
10503,-15.06789434,35.21868221,45.5263,0.6685,"POLYGON((35.2187215947815 -15.0679218949223, 35.2186840945498 -15.0678472307965, 35.21864284761 -15.067866790663, 35.2186803478324 -15.067941454796, 35.2187215947815 -15.0679218949223))",5GPQW6J9+RFV9
11023,-15.05793605,35.22922496,29.0074,0.6606,"POLYGON((35.2292511032339 -15.0579591872539, 35.2292488318725 -15.0579107018, 35.2291988283073 -15.0579129137123, 35.2292010996571 -15.057961399168, 35.2292511032339 -15.0579591872539))",5GPQW6RH+RMHC
14624,-15.05964259,35.22928988,77.3898,0.7999,"POLYGON((35.229243456872 -15.0595936009675, 35.2292213980705 -15.0596401353915, 35.2293363058163 -15.0596915685228, 35.2293583645945 -15.0596450340904, 35.229243456872 -15.0595936009675))",5GPQW6RH+4PV7
14800,-15.07024424,35.21827452,197.3256,0.8122,"POLYGON((35.2183545283677 -15.0702929629509, 35.2183463767051 -15.0701847150778, 35.2181945064327 -15.0701955129933, 35.2182026580204 -15.0703037608821, 35.2183545283677 -15.0702929629509))",5GPQW6H9+W829
